subject_ID,question_number,factor,resp,rt
112,1,Perseverance,1,8484.200000017881
112,2,Premeditation,2,5503.4000000059605
112,3,Positive Urgency,2,6426.800000011921
112,4,Perseverance,1,5383.5999999940395
112,5,Premeditation,2,5744.300000011921
112,6,Negative Urgency,1,9868.90000000596
112,7,Perseverance,2,7573.800000011921
112,8,Negative Urgency,2,10670.199999988079
112,9,Sensation Seeking,3,3928.2000000178814
112,10,Positive Urgency,1,4773.699999988079
112,11,Perseverance,1,4005.4000000059605
112,12,Premeditation,1,4701.700000017881
112,13,Negative Urgency,1,3743.9000000059605
112,14,Sensation Seeking,3,8961.299999982119
112,15,Negative Urgency,1,6462.799999982119
112,16,Sensation Seeking,2,11327
112,17,Positive Urgency,3,8409.40000000596
112,18,Sensation Seeking,3,5728.800000011921
112,19,Premeditation,1,5728.800000011921
112,20,Positive Urgency,2,5305.0999999940395
