subject_ID,question_number,factor,resp,rt
101,1,Perseverance,2,9648.200000047684
101,2,Premeditation,2,3254.4000000953674
101,3,Positive Urgency,2,8987.5
101,4,Perseverance,2,4093.199999809265
101,5,Premeditation,2,5449.099999904633
101,6,Negative Urgency,4,9846.200000047684
101,7,Perseverance,2,5208.099999904633
101,8,Negative Urgency,4,7264.599999904633
101,9,Sensation Seeking,4,3764.7000000476837
101,10,Positive Urgency,2,3774.5
101,11,Perseverance,3,3476.5
101,12,Premeditation,2,6015.5
101,13,Negative Urgency,4,3609.5
101,14,Sensation Seeking,3,6724
101,15,Negative Urgency,4,7927.5
101,16,Sensation Seeking,3,11446.299999952316
101,17,Positive Urgency,1,13721.700000047684
101,18,Sensation Seeking,3,5411.799999952316
101,19,Premeditation,3,7258.300000190735
101,20,Positive Urgency,3,3616.899999856949
