subject_ID,question_number,factor,resp,rt
242,1,Perseverance,1,4505.100000023842
242,2,Premeditation,1,2557.5
242,3,Positive Urgency,1,4414.699999928474
242,4,Perseverance,1,2678.399999976158
242,5,Premeditation,1,2926.5
242,6,Negative Urgency,1,6966
242,7,Perseverance,1,3046
242,8,Negative Urgency,3,5078.400000095367
242,9,Sensation Seeking,2,4390.199999928474
242,10,Positive Urgency,1,3365.5
242,11,Perseverance,1,1950.9000000953674
242,12,Premeditation,1,3150.2999999523163
242,13,Negative Urgency,3,4582
242,14,Sensation Seeking,2,3718
242,15,Negative Urgency,4,4286.200000047684
242,16,Sensation Seeking,1,2814.100000023842
242,17,Positive Urgency,1,5277.899999976158
242,18,Sensation Seeking,1,2670.100000023842
242,19,Premeditation,1,2206.2000000476837
242,20,Positive Urgency,1,2678.4000000953674
