subject_ID,block_number,trial_number,phase,response_number,key,rt
103,2,2,delay,1,space,299
103,3,1,delay,1,space,1247
103,3,15,delay,1,space,2402
103,3,33,delay,1,space,2270
103,3,51,delay,1,space,456
103,4,5,delay,1,space,348
103,4,9,delay,1,space,2302
103,4,25,delay,1,space,345
103,4,29,delay,1,space,291
103,4,31,delay,1,space,308
103,4,49,delay,1,space,1179
103,5,1,delay,1,space,1306
103,5,1,delay,2,space,2400
103,5,3,delay,1,space,267
103,5,11,delay,1,space,362
103,5,15,delay,1,space,284
103,5,19,delay,1,space,405
103,5,25,delay,1,space,407
103,5,27,delay,1,space,316
103,5,29,delay,1,space,410
103,5,29,delay,2,space,2538
103,5,35,delay,1,space,667
103,5,41,delay,1,space,298
103,5,47,delay,1,space,473
103,6,15,delay,1,space,578
103,6,19,delay,1,space,1777
103,6,21,delay,1,space,281
103,6,21,delay,2,space,588
103,6,21,delay,3,space,941
103,6,21,delay,4,space,1773
103,6,21,delay,5,space,2693
103,6,23,delay,1,space,47
103,6,25,delay,1,space,331
103,6,33,delay,1,space,348
103,6,43,delay,1,space,505
103,6,49,delay,1,space,291
103,6,51,delay,1,space,555
