subject_ID,block_number,trial_number,phase,response_number,key,rt
54,2,2,delay,1,space,294
54,3,13,delay,1,space,588
54,3,15,delay,1,space,55
54,3,21,delay,1,space,390
54,3,25,delay,1,space,224
54,3,27,delay,1,j,118
54,3,29,delay,1,space,10
54,3,33,delay,1,space,339
54,3,37,delay,1,space,240
54,3,39,delay,1,space,291
54,3,41,delay,1,space,245
54,3,41,delay,2,space,564
54,3,41,delay,3,space,903
54,3,45,delay,1,space,258
54,3,49,delay,1,space,25
54,3,49,delay,2,space,334
54,3,49,delay,3,space,622
54,3,51,delay,1,space,301
54,4,1,delay,1,space,290
54,4,3,delay,1,space,221
54,4,5,delay,1,space,153
54,4,7,delay,1,space,282
54,4,9,delay,1,space,288
54,4,9,delay,2,space,698
54,4,9,delay,3,space,1030
54,4,11,delay,1,space,249
54,4,11,delay,2,space,643
54,4,17,delay,1,space,571
54,4,19,delay,1,space,1456
54,4,19,delay,2,j,2295
54,4,21,delay,1,space,787
54,4,21,delay,2,j,2069
54,4,25,delay,1,space,436
54,4,27,delay,1,space,615
54,4,29,delay,1,space,1216
54,4,31,delay,1,space,278
54,4,33,delay,1,space,595
54,4,35,delay,1,space,738
54,4,37,delay,1,space,474
54,4,43,delay,1,j,632
54,4,43,delay,2,space,844
54,4,47,delay,1,space,1248
54,4,51,delay,1,space,153
54,5,1,delay,1,space,306
54,5,1,delay,2,space,1000
54,5,5,delay,1,space,497
54,5,9,delay,1,space,491
54,5,9,delay,2,space,1972
54,5,11,delay,1,space,548
54,5,11,delay,2,space,2052
54,5,13,delay,1,space,592
54,5,15,delay,1,space,1580
54,5,17,delay,1,space,329
54,5,17,delay,2,space,2836
54,5,25,delay,1,space,329
54,5,25,delay,2,space,711
54,5,27,delay,1,space,544
54,5,39,delay,1,space,1738
54,5,45,delay,1,space,505
54,5,45,delay,2,space,1692
54,6,3,delay,1,space,54
54,6,5,delay,1,space,712
54,6,7,delay,1,space,414
54,6,9,delay,1,space,225
54,6,9,delay,2,space,579
54,6,15,delay,1,space,246
54,6,17,delay,1,space,321
54,6,19,delay,1,space,255
54,6,25,delay,1,space,74
54,6,27,delay,1,space,2737
54,6,31,delay,1,space,610
54,6,39,delay,1,space,474
54,6,45,delay,1,space,878
54,6,47,delay,1,space,283
54,6,49,delay,1,space,319
