subject_ID,question_number,factor,resp,rt
210,1,Perseverance,1,20004.30000000447
210,2,Premeditation,1,3400.89999999851
210,3,Positive Urgency,3,3130.7999999970198
210,4,Perseverance,1,3013.5
210,5,Premeditation,1,2607.2999999970198
210,6,Negative Urgency,3,2791.1999999955297
210,7,Perseverance,2,3002.3000000044703
210,8,Negative Urgency,2,3472.5
210,9,Sensation Seeking,2,2187.2999999970198
210,10,Positive Urgency,1,2172
210,11,Perseverance,2,1704.3999999985099
210,12,Premeditation,2,3480.60000000149
210,13,Negative Urgency,3,2359.6999999955297
210,14,Sensation Seeking,3,2792.5
210,15,Negative Urgency,3,3060.39999999851
210,16,Sensation Seeking,3,1851.2000000029802
210,17,Positive Urgency,1,2612.6999999955297
210,18,Sensation Seeking,3,2164.89999999851
210,19,Premeditation,1,1804.8999999985099
210,20,Positive Urgency,3,2895.10000000149
