subject_ID,question_number,factor,resp,rt
52,1,Perseverance,1,4026.7999999523163
52,2,Premeditation,1,2592.7999999523163
52,3,Positive Urgency,2,4565.700000047684
52,4,Perseverance,1,4157.5
52,5,Premeditation,1,5753.599999904633
52,6,Negative Urgency,2,4391.599999904633
52,7,Perseverance,1,2932.0999999046326
52,8,Negative Urgency,2,4092
52,9,Sensation Seeking,2,4028.6999999284744
52,10,Positive Urgency,2,3148.5
52,11,Perseverance,1,2054.3000000715256
52,12,Premeditation,2,3432.2000000476837
52,13,Negative Urgency,2,2965.399999976158
52,14,Sensation Seeking,2,4455.100000023842
52,15,Negative Urgency,2,4117
52,16,Sensation Seeking,1,2965.2000000476837
52,17,Positive Urgency,2,4272.600000023842
52,18,Sensation Seeking,1,4132.899999976158
52,19,Premeditation,1,4583.600000023842
52,20,Positive Urgency,2,3175.6999999284744
