subject_ID,question_number,factor,resp,rt
245,1,Perseverance,1,4119.5
245,2,Premeditation,1,2160.300000011921
245,3,Positive Urgency,1,3248.199999988079
245,4,Perseverance,1,3130.399999976158
245,5,Premeditation,1,5214.700000047684
245,6,Negative Urgency,2,4345.899999976158
245,7,Perseverance,2,4112.799999952316
245,8,Negative Urgency,2,6662.800000011921
245,9,Sensation Seeking,2,2379.899999976158
245,10,Positive Urgency,1,3129.199999988079
245,11,Perseverance,1,2030.1000000238419
245,12,Premeditation,1,2462.5
245,13,Negative Urgency,1,2229.5
245,14,Sensation Seeking,3,2479
245,15,Negative Urgency,1,2645.7999999523163
245,16,Sensation Seeking,3,2230.600000023842
245,17,Positive Urgency,1,3363.199999988079
245,18,Sensation Seeking,3,2647.2000000476837
245,19,Premeditation,1,2012.7000000476837
245,20,Positive Urgency,1,2113.5
