subject_ID,question_number,factor,resp,rt
100,1,Perseverance,1,4973
100,2,Premeditation,1,3029.899999976158
100,3,Positive Urgency,1,5528
100,4,Perseverance,1,4135
100,5,Premeditation,2,4020
100,6,Negative Urgency,2,6510.5
100,7,Perseverance,1,8439.099999964237
100,8,Negative Urgency,2,6180.5
100,9,Sensation Seeking,2,5253.100000023842
100,10,Positive Urgency,1,4798.5
100,11,Perseverance,1,3672.199999988079
100,12,Premeditation,2,4895
100,13,Negative Urgency,3,6953.400000035763
100,14,Sensation Seeking,1,8408.600000023842
100,15,Negative Urgency,3,4675.199999988079
100,16,Sensation Seeking,2,4640.399999976158
100,17,Positive Urgency,1,5723.100000023842
100,18,Sensation Seeking,1,5488.599999964237
100,19,Premeditation,1,5117.400000035763
100,20,Positive Urgency,1,3801.100000023842
