subject_ID,question_number,factor,resp,rt
66,1,Perseverance,1,8231
66,2,Premeditation,1,5981.599999964237
66,3,Positive Urgency,2,8653
66,4,Perseverance,1,4543.199999988079
66,5,Premeditation,2,5181
66,6,Negative Urgency,2,6084.099999964237
66,7,Perseverance,2,4852.399999976158
66,8,Negative Urgency,2,7139.699999988079
66,9,Sensation Seeking,4,3310.800000011921
66,10,Positive Urgency,3,6912.399999976158
66,11,Perseverance,1,4039.199999988079
66,12,Premeditation,2,4404.200000047684
66,13,Negative Urgency,1,6291.799999952316
66,14,Sensation Seeking,3,4964
66,15,Negative Urgency,1,3404.2999999523163
66,16,Sensation Seeking,2,4668.100000023842
66,17,Positive Urgency,1,6301.5
66,18,Sensation Seeking,3,7100.300000011921
66,19,Premeditation,2,3132
66,20,Positive Urgency,1,3069.5
