subject_ID,question_number,factor,resp,rt
84,1,Perseverance,2,9233.600000143051
84,2,Premeditation,1,4424.799999952316
84,3,Positive Urgency,1,6057.600000143051
84,4,Perseverance,2,3131.199999809265
84,5,Premeditation,2,5191.700000047684
84,6,Negative Urgency,3,6775.100000143051
84,7,Perseverance,3,4565.400000095367
84,8,Negative Urgency,3,7584.099999904633
84,9,Sensation Seeking,3,3264.4000000953674
84,10,Positive Urgency,2,3656.5
84,11,Perseverance,2,2642.5999999046326
84,12,Premeditation,1,4622.400000095367
84,13,Negative Urgency,2,2880.2999999523163
84,14,Sensation Seeking,3,8498.599999904633
84,15,Negative Urgency,2,5353.300000190735
84,16,Sensation Seeking,2,3186.600000143051
84,17,Positive Urgency,1,5172.399999856949
84,18,Sensation Seeking,3,7566.400000095367
84,19,Premeditation,2,3765.5999999046326
84,20,Positive Urgency,2,2805.5999999046326
