subject_ID,question_number,factor,resp,rt
206,1,Perseverance,3,9629.800000190735
206,2,Premeditation,1,6383.60000038147
206,3,Positive Urgency,1,9670.900000095367
206,4,Perseverance,3,8976.300000190735
206,5,Premeditation,2,5055.299999713898
206,6,Negative Urgency,3,8303.800000190735
206,7,Perseverance,1,6393.099999904633
206,8,Negative Urgency,3,8793.599999904633
206,9,Sensation Seeking,3,5036.299999713898
206,10,Positive Urgency,2,7448.5
206,11,Perseverance,2,3567.5999999046326
206,12,Premeditation,1,6984.799999713898
206,13,Negative Urgency,2,8649.599999904633
206,14,Sensation Seeking,3,6825.599999904633
206,15,Negative Urgency,1,6438.300000190735
206,16,Sensation Seeking,1,6966.699999809265
206,17,Positive Urgency,2,6439.699999809265
206,18,Sensation Seeking,3,7425
206,19,Premeditation,2,4259.300000190735
206,20,Positive Urgency,2,6070.599999904633
