subject_ID,block_number,trial_number,phase,response_number,key,rt
20,2,2,delay,1,space,612
20,3,7,delay,1,space,356
20,3,39,delay,1,space,355
20,3,47,delay,1,space,2874
20,4,3,delay,1,space,530
20,4,13,delay,1,space,418
20,4,41,delay,1,space,1049
20,4,47,delay,1,space,793
20,4,51,delay,1,space,2552
20,5,11,delay,1,space,303
20,5,13,delay,1,space,288
20,5,15,delay,1,space,279
20,5,19,delay,1,space,287
20,5,23,delay,1,space,327
20,5,35,delay,1,space,311
20,5,43,delay,1,space,126
20,5,47,delay,1,space,527
20,5,49,delay,1,space,334
20,6,7,delay,1,space,102
20,6,7,delay,2,space,462
20,6,13,delay,1,space,285
20,6,19,delay,1,space,478
20,6,27,delay,1,space,677
