subject_ID,question_number,factor,resp,rt
219,1,Perseverance,1,8721.59999999404
219,2,Premeditation,1,3107.800000011921
219,3,Positive Urgency,1,5598.800000011921
219,4,Perseverance,2,4384.9000000059605
219,5,Premeditation,1,6970.399999976158
219,6,Negative Urgency,3,7230.299999982119
219,7,Perseverance,1,4550
219,8,Negative Urgency,2,8932.799999982119
219,9,Sensation Seeking,1,4249.199999988079
219,10,Positive Urgency,2,3779.7000000178814
219,11,Perseverance,1,3268.199999988079
219,12,Premeditation,1,5356.9000000059605
219,13,Negative Urgency,3,5500.600000023842
219,14,Sensation Seeking,4,6487.100000023842
219,15,Negative Urgency,3,5035.0999999940395
219,16,Sensation Seeking,4,7866.800000011921
219,17,Positive Urgency,2,6588.300000011921
219,18,Sensation Seeking,3,6946.700000017881
219,19,Premeditation,1,4845
219,20,Positive Urgency,2,3672.5
