subject_ID,question_number,factor,resp,rt
24,1,Perseverance,1,4189.300000011921
24,2,Premeditation,1,2982.899999976158
24,3,Positive Urgency,2,4791.299999952316
24,4,Perseverance,2,2901.5
24,5,Premeditation,1,3422.199999988079
24,6,Negative Urgency,2,4167.799999952316
24,7,Perseverance,2,3246.399999976158
24,8,Negative Urgency,1,3972
24,9,Sensation Seeking,2,3903.399999976158
24,10,Positive Urgency,1,2829.2999999523163
24,11,Perseverance,1,2247.899999976158
24,12,Premeditation,1,3157.899999976158
24,13,Negative Urgency,2,2703
24,14,Sensation Seeking,2,9949.699999988079
24,15,Negative Urgency,3,3182
24,16,Sensation Seeking,4,3271.099999964237
24,17,Positive Urgency,1,4150.5
24,18,Sensation Seeking,1,3045.699999988079
24,19,Premeditation,1,2286.399999976158
24,20,Positive Urgency,1,2229.699999988079
