subject_ID,block_number,trial_number,phase,response_number,key,rt
43,2,2,delay,1,space,673
43,3,11,delay,1,space,250
43,3,29,delay,1,space,530
43,3,31,delay,1,space,1987
43,3,31,delay,2,space,2450
43,3,39,delay,1,space,500
43,3,47,delay,1,space,609
43,4,3,delay,1,space,956
43,4,11,delay,1,space,1720
43,4,27,delay,1,space,2667
43,4,35,delay,1,space,1924
43,5,7,delay,1,space,2030
43,5,11,delay,1,space,982
43,5,27,delay,1,space,473
43,5,33,delay,1,space,1284
43,5,35,delay,1,space,1359
43,5,41,delay,1,space,1344
43,5,49,delay,1,space,1528
43,6,11,delay,1,space,1170
43,6,15,delay,1,space,862
43,6,15,delay,2,space,2311
43,6,45,delay,1,space,805
43,6,45,delay,2,space,2671
