subject_ID,question_number,factor,resp,rt
47,1,Perseverance,2,10696.299999952316
47,2,Premeditation,2,6848.5
47,3,Positive Urgency,2,8724.399999976158
47,4,Perseverance,3,3470.1999999284744
47,5,Premeditation,3,4163.100000023842
47,6,Negative Urgency,2,13913.199999928474
47,7,Perseverance,3,7974.5
47,8,Negative Urgency,3,9632.5
47,9,Sensation Seeking,2,4404.200000047684
47,10,Positive Urgency,2,7523.300000071526
47,11,Perseverance,3,4174.5
47,12,Premeditation,2,4893.199999928474
47,13,Negative Urgency,3,9058.699999928474
47,14,Sensation Seeking,3,6900.5
47,15,Negative Urgency,2,5052
47,16,Sensation Seeking,2,5216.199999928474
47,17,Positive Urgency,2,5346.600000023842
47,18,Sensation Seeking,3,5521.300000071526
47,19,Premeditation,3,3944.8000000715256
47,20,Positive Urgency,2,7469.700000047684
