subject_ID,question_number,factor,resp,rt
231,1,Perseverance,1,14167
231,2,Premeditation,2,5569.700000047684
231,3,Positive Urgency,2,9773.299999952316
231,4,Perseverance,2,5222.700000047684
231,5,Premeditation,2,11301.899999856949
231,6,Negative Urgency,3,8763.099999904633
231,7,Perseverance,2,6968.200000047684
231,8,Negative Urgency,2,10880
231,9,Sensation Seeking,3,4639.700000047684
231,10,Positive Urgency,1,6257.100000143051
231,11,Perseverance,2,5333.099999904633
231,12,Premeditation,2,6667.299999952316
231,13,Negative Urgency,3,4631.099999904633
231,14,Sensation Seeking,3,8284.299999952316
231,15,Negative Urgency,4,6729.899999856949
231,16,Sensation Seeking,4,8349.200000047684
231,17,Positive Urgency,1,8701.599999904633
231,18,Sensation Seeking,3,9158.299999952316
231,19,Premeditation,2,15550.700000047684
231,20,Positive Urgency,2,5485.899999856949
