subject_ID,block_number,trial_number,phase,response_number,key,rt
44,2,2,delay,1,space,1511
44,3,5,delay,1,space,2389
44,3,27,delay,1,space,1151
44,3,37,delay,1,space,2870
44,4,19,delay,1,space,1760
44,4,21,delay,1,space,1759
44,4,25,delay,1,space,992
44,4,35,delay,1,space,401
44,4,39,delay,1,space,285
44,4,41,delay,1,space,313
44,4,45,delay,1,space,2996
44,4,49,delay,1,space,1650
44,5,9,delay,1,space,483
44,5,31,delay,1,space,290
44,5,31,delay,2,space,2511
44,6,27,delay,1,space,290
44,6,41,delay,1,space,230
