subject_ID,question_number,factor,resp,rt
68,1,Perseverance,2,8603.199999999255
68,2,Premeditation,2,5548.4000000003725
68,3,Positive Urgency,3,4889.700000001118
68,4,Perseverance,2,10210.300000000745
68,5,Premeditation,2,4867.300000000745
68,6,Negative Urgency,3,9713.5
68,7,Perseverance,2,7326.300000000745
68,8,Negative Urgency,3,27564.400000000373
68,9,Sensation Seeking,2,5090.700000001118
68,10,Positive Urgency,2,6538.800000000745
68,11,Perseverance,2,3995.9000000003725
68,12,Premeditation,2,6656.4000000003725
68,13,Negative Urgency,3,3836.7000000011176
68,14,Sensation Seeking,1,8506.5
68,15,Negative Urgency,3,4571.0999999996275
68,16,Sensation Seeking,1,9564.800000000745
68,17,Positive Urgency,1,7130.699999999255
68,18,Sensation Seeking,3,6019.4000000003725
68,19,Premeditation,2,3108.199999999255
68,20,Positive Urgency,3,3637.699999999255
