subject_ID,question_number,factor,resp,rt
78,1,Perseverance,1,3942.9000000953674
78,2,Premeditation,2,2440.5999999046326
78,3,Positive Urgency,2,2669.399999856949
78,4,Perseverance,3,2274.5999999046326
78,5,Premeditation,1,2681.399999856949
78,6,Negative Urgency,3,3017.399999856949
78,7,Perseverance,2,2616.100000143051
78,8,Negative Urgency,3,4119.899999856949
78,9,Sensation Seeking,2,1952.7000000476837
78,10,Positive Urgency,2,3259
78,11,Perseverance,2,2214.600000143051
78,12,Premeditation,1,3855.5
78,13,Negative Urgency,3,2730
78,14,Sensation Seeking,3,5676.299999952316
78,15,Negative Urgency,2,4053.7999999523163
78,16,Sensation Seeking,1,2768.4000000953674
78,17,Positive Urgency,1,3497.9000000953674
78,18,Sensation Seeking,1,2101.0999999046326
78,19,Premeditation,2,3316.2000000476837
78,20,Positive Urgency,2,2788.100000143051
