subject_ID,question_number,factor,resp,rt
212,1,Perseverance,2,4198.300000011921
212,2,Premeditation,1,3854.699999988079
212,3,Positive Urgency,1,6047
212,4,Perseverance,2,4182.300000011921
212,5,Premeditation,2,3376.400000035763
212,6,Negative Urgency,2,5495.5
212,7,Perseverance,3,4065.800000011921
212,8,Negative Urgency,3,5081
212,9,Sensation Seeking,3,3506.5
212,10,Positive Urgency,3,3514.600000023842
212,11,Perseverance,2,2718
212,12,Premeditation,2,4217
212,13,Negative Urgency,2,2937.199999988079
212,14,Sensation Seeking,2,5466.199999988079
212,15,Negative Urgency,3,3967.2000000476837
212,16,Sensation Seeking,1,3667.699999988079
212,17,Positive Urgency,1,5805.299999952316
212,18,Sensation Seeking,3,5041.300000011921
212,19,Premeditation,1,4576.600000023842
212,20,Positive Urgency,2,3861.300000011921
