subject_ID,block_number,trial_number,phase,response_number,key,rt
132,2,4,delay,1,j,2663
132,2,4,delay,2,space,2665
132,3,23,delay,1,space,1656
132,3,43,delay,1,j,1849
132,3,43,delay,2,space,2570
132,3,45,delay,1,space,92
132,3,45,delay,2,space,1761
132,3,45,delay,3,space,1812
132,3,45,delay,4,space,2183
132,3,49,delay,1,space,273
132,4,7,delay,1,space,483
132,4,17,delay,1,space,431
132,4,19,delay,1,space,302
132,4,29,delay,1,space,288
132,4,31,delay,1,j,1051
132,4,35,delay,1,space,644
132,4,41,delay,1,space,304
132,4,43,delay,1,space,287
132,4,49,delay,1,space,341
132,5,15,delay,1,space,2300
132,5,23,delay,1,space,1164
132,5,31,delay,1,space,301
132,5,33,delay,1,space,264
132,5,41,delay,1,space,308
132,5,43,delay,1,space,421
132,5,45,delay,1,space,351
132,5,51,delay,1,space,536
132,6,9,delay,1,space,206
132,6,15,delay,1,space,350
132,6,17,delay,1,space,401
132,6,19,delay,1,space,423
132,6,25,delay,1,space,453
132,6,29,delay,1,space,675
132,6,33,delay,1,space,540
132,6,35,delay,1,space,337
132,6,45,delay,1,space,274
132,6,47,delay,1,space,697
