subject_ID,question_number,factor,resp,rt
15,1,Perseverance,1,10528.199999988079
15,2,Premeditation,1,4535.9000000059605
15,3,Positive Urgency,1,8920.90000000596
15,4,Perseverance,1,3455.9000000059605
15,5,Premeditation,1,5470.600000023842
15,6,Negative Urgency,1,6135.5999999940395
15,7,Perseverance,1,6171.200000017881
15,8,Negative Urgency,2,9529.5
15,9,Sensation Seeking,1,4212.299999982119
15,10,Positive Urgency,1,4932.5
15,11,Perseverance,1,2643.399999976158
15,12,Premeditation,1,4190.699999988079
15,13,Negative Urgency,1,3689.0999999940395
15,14,Sensation Seeking,2,13018.5
15,15,Negative Urgency,4,5911.300000011921
15,16,Sensation Seeking,4,8830.90000000596
15,17,Positive Urgency,1,6403.199999988079
15,18,Sensation Seeking,2,11153
15,19,Premeditation,1,3845
15,20,Positive Urgency,1,4180
