subject_ID,question_number,factor,resp,rt
104,1,Perseverance,1,7508.799999952316
104,2,Premeditation,1,3792.800000190735
104,3,Positive Urgency,1,5393.900000095367
104,4,Perseverance,1,4181
104,5,Premeditation,2,7803.899999856949
104,6,Negative Urgency,1,4842.100000143051
104,7,Perseverance,2,5193.5
104,8,Negative Urgency,2,8889
104,9,Sensation Seeking,2,3903.2999999523163
104,10,Positive Urgency,1,3767.9000000953674
104,11,Perseverance,1,3921.600000143051
104,12,Premeditation,2,6085.800000190735
104,13,Negative Urgency,1,3373.0999999046326
104,14,Sensation Seeking,2,9159.5
104,15,Negative Urgency,1,4265.5
104,16,Sensation Seeking,1,6013.299999952316
104,17,Positive Urgency,1,5851.599999904633
104,18,Sensation Seeking,1,3919.4000000953674
104,19,Premeditation,1,4233.300000190735
104,20,Positive Urgency,1,3600.100000143051
