subject_ID,question_number,factor,resp,rt
138,1,Perseverance,2,44426.19999998808
138,2,Premeditation,1,4381
138,3,Positive Urgency,2,3722.100000023842
138,4,Perseverance,1,2671.7000000476837
138,5,Premeditation,2,3047.7999999523163
138,6,Negative Urgency,1,2852.400000035763
138,7,Perseverance,1,3220.399999976158
138,8,Negative Urgency,3,3094.2000000476837
138,9,Sensation Seeking,4,5961
138,10,Positive Urgency,2,3469.899999976158
138,11,Perseverance,1,2009.800000011921
138,12,Premeditation,1,3183.599999964237
138,13,Negative Urgency,4,3292.5
138,14,Sensation Seeking,3,5251.399999976158
138,15,Negative Urgency,2,4559.699999988079
138,16,Sensation Seeking,1,16129.100000023842
138,17,Positive Urgency,3,2171.5
138,18,Sensation Seeking,2,2177.5
138,19,Premeditation,1,2564.300000011921
138,20,Positive Urgency,4,1325.8999999761581
