subject_ID,question_number,factor,resp,rt
111,1,Perseverance,1,14724.299999952316
111,2,Premeditation,2,2888.7999999523163
111,3,Positive Urgency,2,6306
111,4,Perseverance,2,5606.5
111,5,Premeditation,2,4926.100000143051
111,6,Negative Urgency,2,7062.099999904633
111,7,Perseverance,3,6486.700000047684
111,8,Negative Urgency,1,7065.799999952316
111,9,Sensation Seeking,3,2835.0999999046326
111,10,Positive Urgency,1,4748.700000047684
111,11,Perseverance,2,5964.299999952316
111,12,Premeditation,2,4286.400000095367
111,13,Negative Urgency,1,4680.799999952316
111,14,Sensation Seeking,2,7260
111,15,Negative Urgency,2,3630.600000143051
111,16,Sensation Seeking,3,6122.400000095367
111,17,Positive Urgency,2,7550
111,18,Sensation Seeking,2,4894.299999952316
111,19,Premeditation,2,3600.4000000953674
111,20,Positive Urgency,1,4216.599999904633
