subject_ID,block_number,trial_number,phase,response_number,key,rt
209,3,9,delay,1,space,333
209,3,15,delay,1,space,356
209,3,23,delay,1,space,354
209,3,41,delay,1,space,312
209,3,41,delay,2,space,2939
209,3,45,delay,1,space,180
209,4,7,delay,1,space,760
209,4,43,delay,1,space,378
209,4,45,delay,1,space,355
209,5,3,delay,1,space,332
209,5,9,delay,1,space,288
209,5,15,delay,1,space,265
209,5,17,delay,1,space,333
209,5,27,delay,1,space,355
209,5,29,delay,1,space,377
209,5,37,delay,1,space,310
209,6,11,delay,1,space,336
209,6,13,delay,1,space,288
209,6,17,delay,1,space,288
209,6,19,delay,1,space,333
209,6,27,delay,1,space,378
209,6,49,delay,1,space,288
209,6,51,delay,1,space,267
