subject_ID,question_number,factor,resp,rt
44,1,Perseverance,2,7128.199999988079
44,2,Premeditation,2,2271
44,3,Positive Urgency,2,3597.199999988079
44,4,Perseverance,2,3064.0999999940395
44,5,Premeditation,2,2490.800000011921
44,6,Negative Urgency,3,5575.4000000059605
44,7,Perseverance,2,4608.4000000059605
44,8,Negative Urgency,2,3926.2000000178814
44,9,Sensation Seeking,2,2387
44,10,Positive Urgency,2,2630.9000000059605
44,11,Perseverance,2,2900.0999999940395
44,12,Premeditation,2,4285.299999982119
44,13,Negative Urgency,3,2725
44,14,Sensation Seeking,3,3373.0999999940395
44,15,Negative Urgency,3,3286.0999999940395
44,16,Sensation Seeking,3,2462.199999988079
44,17,Positive Urgency,2,5483.5
44,18,Sensation Seeking,2,4931.399999976158
44,19,Premeditation,2,2778.9000000059605
44,20,Positive Urgency,2,2904.100000023842
