subject_ID,question_number,factor,resp,rt
243,1,Perseverance,1,6236.400000095367
243,2,Premeditation,2,3680
243,3,Positive Urgency,1,6333.5
243,4,Perseverance,2,7980.900000095367
243,5,Premeditation,1,3748.9000000953674
243,6,Negative Urgency,1,4949.700000286102
243,7,Perseverance,2,4533.199999809265
243,8,Negative Urgency,2,6531.199999809265
243,9,Sensation Seeking,1,3632.5
243,10,Positive Urgency,1,3832.5999999046326
243,11,Perseverance,2,4517.10000038147
243,12,Premeditation,2,4114
243,13,Negative Urgency,1,5348.699999809265
243,14,Sensation Seeking,2,12065.800000190735
243,15,Negative Urgency,2,3748.800000190735
243,16,Sensation Seeking,3,8564.900000095367
243,17,Positive Urgency,1,8799
243,18,Sensation Seeking,3,5415.599999904633
243,19,Premeditation,1,4081.5
243,20,Positive Urgency,1,3449.6000003814697
