subject_ID,question_number,factor,resp,rt
58,1,Perseverance,2,10289.399999976158
58,2,Premeditation,2,9583.399999976158
58,3,Positive Urgency,4,10757.799999952316
58,4,Perseverance,3,5125.5
58,5,Premeditation,2,10916.600000023842
58,6,Negative Urgency,4,14020.399999976158
58,7,Perseverance,2,10629.699999928474
58,8,Negative Urgency,3,15213.700000047684
58,9,Sensation Seeking,3,7002.699999928474
58,10,Positive Urgency,3,5305.300000071526
58,11,Perseverance,4,8400.399999976158
58,12,Premeditation,2,6677.899999976158
58,13,Negative Urgency,4,4824.700000047684
58,14,Sensation Seeking,1,11132.799999952316
58,15,Negative Urgency,4,6344.399999976158
58,16,Sensation Seeking,1,6580.399999976158
58,17,Positive Urgency,1,16487.5
58,18,Sensation Seeking,1,12812.600000023842
58,19,Premeditation,2,6021.799999952316
58,20,Positive Urgency,2,10961.100000023842
