subject_ID,question_number,factor,resp,rt
19,1,Perseverance,2,5351.099999997765
19,2,Premeditation,2,3393.800000000745
19,3,Positive Urgency,2,5132.89999999851
19,4,Perseverance,2,3981.800000000745
19,5,Premeditation,2,3384.099999997765
19,6,Negative Urgency,3,5608.89999999851
19,7,Perseverance,2,4219.099999997765
19,8,Negative Urgency,3,6378.199999999255
19,9,Sensation Seeking,1,5928.29999999702
19,10,Positive Urgency,2,4104.39999999851
19,11,Perseverance,2,3632.400000002235
19,12,Premeditation,2,3805
19,13,Negative Urgency,3,3342.5
19,14,Sensation Seeking,2,5169.60000000149
19,15,Negative Urgency,3,4343.599999997765
19,16,Sensation Seeking,1,5313.599999997765
19,17,Positive Urgency,2,6177.699999999255
19,18,Sensation Seeking,2,6020.29999999702
19,19,Premeditation,2,4610.39999999851
19,20,Positive Urgency,2,3706.10000000149
