subject_ID,question_number,factor,resp,rt
241,1,Perseverance,2,10566.700000047684
241,2,Premeditation,2,7735.700000047684
241,3,Positive Urgency,4,7956.899999976158
241,4,Perseverance,2,9831.100000023842
241,5,Premeditation,1,16950.5
241,6,Negative Urgency,3,8472.899999976158
241,7,Perseverance,3,6987.799999952316
241,8,Negative Urgency,2,11323.300000071526
241,9,Sensation Seeking,4,5332.700000047684
241,10,Positive Urgency,4,5134.600000023842
241,11,Perseverance,3,4677.300000071526
241,12,Premeditation,2,6774.599999904633
241,13,Negative Urgency,1,7176.099999904633
241,14,Sensation Seeking,3,8059.299999952316
241,15,Negative Urgency,2,9069.600000023842
241,16,Sensation Seeking,4,5981.799999952316
241,17,Positive Urgency,4,6936.799999952316
241,18,Sensation Seeking,4,6332.5
241,19,Premeditation,2,4604.199999928474
241,20,Positive Urgency,4,4880.399999976158
