subject_ID,question_number,factor,resp,rt
70,1,Perseverance,1,7014
70,2,Premeditation,2,6240.300000071526
70,3,Positive Urgency,2,6492.399999976158
70,4,Perseverance,1,4779
70,5,Premeditation,1,5785.799999952316
70,6,Negative Urgency,3,8193.5
70,7,Perseverance,1,7192
70,8,Negative Urgency,2,8992.800000071526
70,9,Sensation Seeking,1,5363.399999976158
70,10,Positive Urgency,3,4570.899999976158
70,11,Perseverance,2,2965.1999999284744
70,12,Premeditation,2,9936.799999952316
70,13,Negative Urgency,4,5263.799999952316
70,14,Sensation Seeking,1,8791.799999952316
70,15,Negative Urgency,4,5946.400000095367
70,16,Sensation Seeking,1,4787.099999904633
70,17,Positive Urgency,2,7079
70,18,Sensation Seeking,2,4648.100000023842
70,19,Premeditation,1,5148.199999928474
70,20,Positive Urgency,2,5065.200000047684
