subject_ID,question_number,factor,resp,rt
133,1,Perseverance,1,7053
133,2,Premeditation,2,4243.800000000745
133,3,Positive Urgency,2,4916.89999999851
133,4,Perseverance,1,3546.5
133,5,Premeditation,2,3184.2999999988824
133,6,Negative Urgency,3,4164.5999999996275
133,7,Perseverance,2,3084.699999999255
133,8,Negative Urgency,3,4263.5999999996275
133,9,Sensation Seeking,3,2730.699999999255
133,10,Positive Urgency,3,2745.0999999996275
133,11,Perseverance,1,2224.89999999851
133,12,Premeditation,2,3655.300000000745
133,13,Negative Urgency,3,2552
133,14,Sensation Seeking,3,3894.60000000149
133,15,Negative Urgency,3,3231.2999999988824
133,16,Sensation Seeking,3,2681.2000000011176
133,17,Positive Urgency,3,3306.199999999255
133,18,Sensation Seeking,3,4134.699999999255
133,19,Premeditation,2,3857.7999999988824
133,20,Positive Urgency,2,2601.60000000149
