subject_ID,question_number,factor,resp,rt
9,1,Perseverance,1,5173
9,2,Premeditation,1,3249
9,3,Positive Urgency,2,7206
9,4,Perseverance,2,3538
9,5,Premeditation,1,4254
9,6,Negative Urgency,1,5372
9,7,Perseverance,2,13296
9,8,Negative Urgency,3,6916
9,9,Sensation Seeking,2,6350
9,10,Positive Urgency,1,3749
9,11,Perseverance,1,2529
9,12,Premeditation,1,3601
9,13,Negative Urgency,2,3113
9,14,Sensation Seeking,2,4370
9,15,Negative Urgency,2,3834
9,16,Sensation Seeking,1,3873
9,17,Positive Urgency,1,4317
9,18,Sensation Seeking,2,3803
9,19,Premeditation,2,4540
9,20,Positive Urgency,1,3252
