subject_ID,question_number,factor,resp,rt
55,1,Perseverance,2,6267
55,2,Premeditation,2,2357.5999999046326
55,3,Positive Urgency,1,3582.399999976158
55,4,Perseverance,1,2678.600000023842
55,5,Premeditation,1,4854.399999976158
55,6,Negative Urgency,2,7302.399999976158
55,7,Perseverance,2,2758.0999999046326
55,8,Negative Urgency,2,4790.300000071526
55,9,Sensation Seeking,1,2726.2999999523163
55,10,Positive Urgency,1,3054.399999976158
55,11,Perseverance,2,2846.5
55,12,Premeditation,1,4598.5
55,13,Negative Urgency,1,2926.5
55,14,Sensation Seeking,2,4239.200000047684
55,15,Negative Urgency,1,4293.5
55,16,Sensation Seeking,3,3358.5
55,17,Positive Urgency,1,4502.200000047684
55,18,Sensation Seeking,3,3607
55,19,Premeditation,1,5077.800000071526
55,20,Positive Urgency,1,3854.399999976158
