parameter,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS,sim
Intercept,1.622005377,0.12343440347745827,1.3818077500000001,1.8702402499999997,1.0018943237627906,3627.8754913661,7312.810436763186,75
EV_ratio,2.570398628,0.16964116626940018,2.23642375,2.898652,1.0003252009408214,6680.694309183278,10860.57374642948,75
game1_outcome_num,0.040864400188395,0.07855638752659225,-0.11518277499999996,0.19260222499999952,1.000311912018028,28772.33791149877,16444.01697707028,75
delay_num,-0.005789259333915,0.07841195262579956,-0.159189175,0.1483270499999994,1.0004715156128121,24902.308680839265,15890.86582877894,75
EV_ratio:game1_outcome_num,0.264588351141685,0.14089711517486736,-0.01334614499999992,0.5396314749999994,1.0001402027447217,28226.85693488548,16386.11183677138,75
EV_ratio:delay_num,0.7046687218,0.1382799816827364,0.432184825,0.9767501249999998,1.0005393942390026,26428.088616916622,16904.094242778698,75
game1_outcome_num:delay_num,-0.0074282325900344994,0.16516547718663988,-0.34222594999999983,0.31378424999999965,1.0000301251263377,19414.020903435074,15769.200979243591,75
EV_ratio:game1_outcome_num:delay_num,-0.338864012627815,0.2771324143684239,-0.8779549249999999,0.20262277499999992,1.0002581571786955,21019.687779972013,16063.239836375034,75
