parameter,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS,sim
Intercept,1.4465148651,0.150810042914354,1.1562972500000002,1.7492364999999994,1.001762965823833,2740.9680825133555,5761.887349885673,42
EV_ratio,2.552019625,0.18059541434893514,2.1979687500000002,2.9072215,1.0003428156937504,6748.318713289977,11689.907865793683,42
game1_outcome_num,-0.066694632584805,0.09299761184785561,-0.24873879999999998,0.11515434999999997,1.0005393184344458,21021.417009562294,16200.246213160835,42
delay_num,-0.034465281294039,0.08119927226743516,-0.19789669999999995,0.12150652499999987,1.0000558563107018,26129.76573493541,16627.213807683347,42
EV_ratio:game1_outcome_num,0.0299942820441645,0.14164527192853707,-0.24420254999999996,0.30984599999999984,1.000450755780533,33114.45410908994,16378.669366569413,42
EV_ratio:delay_num,0.36342866138969,0.15187612542089055,0.059714365000000005,0.6556691999999995,1.0000129497265517,22535.99698748466,15965.226902265429,42
game1_outcome_num:delay_num,-0.028454401047685,0.17505097031144173,-0.3642343,0.31896724999999954,1.0002294109025032,20972.17352038749,17652.43774455618,42
EV_ratio:game1_outcome_num:delay_num,-0.09752399013894,0.31666234280072086,-0.7034860249999999,0.53353875,1.0000090606260452,17811.325101117098,15210.982431515038,42
