parameter,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS,sim
Intercept,1.5860371035,0.14072872902241354,1.3122662500000002,1.8679105,1.0008526512966027,2932.6223849796284,5298.482735250626,24
EV_ratio,2.2759671675,0.18456805973641727,1.9150390000000002,2.64094175,1.0001281120427317,5989.340369416554,10115.494183151519,24
game1_outcome_num,0.131757318919235,0.07649379141877559,-0.022475824999999852,0.278438125,1.0000644142953252,27499.143085522122,15528.729127249422,24
delay_num,0.16833218556165,0.07672510214278584,0.020013255000000015,0.322201025,1.0001986480281582,27475.736256768203,12388.039875965738,24
EV_ratio:game1_outcome_num,0.42259426099,0.13573632948535252,0.1551988250000001,0.6880869749999999,1.0000144471182308,29692.512317826848,15450.178186140845,24
EV_ratio:delay_num,0.578402257987,0.1358218344870572,0.3124438,0.8436763999999999,1.000004884637654,30554.07208352887,15521.427123975958,24
game1_outcome_num:delay_num,-0.3934122112070055,0.15228054966217938,-0.6881196249999999,-0.09040364750000003,1.0001718183405939,30080.875418383148,15933.419849704076,24
EV_ratio:game1_outcome_num:delay_num,-0.105770627008465,0.25570718111899376,-0.6066963749999998,0.39882649999999964,1.0008519308744637,32367.613618220992,16507.03379527222,24
