parameter,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS,sim
Intercept,1.709129057,0.15939078563617798,1.40236875,2.030638249999999,1.0011099611967518,2670.25390282815,4986.867209365406,97
EV_ratio,2.4054911035,0.15440466603536293,2.10720175,2.71259,1.0001617021623004,9506.619495308345,12911.798807524448,97
game1_outcome_num,0.026949944442996,0.07514028474406717,-0.12274749999999997,0.17289932499999988,1.000114160753338,33114.183965945274,16030.191558498755,97
delay_num,0.066831182726235,0.07322488599684678,-0.07752567999999999,0.20784905,1.000097991832736,34554.948347497,16378.458580401351,97
EV_ratio:game1_outcome_num,0.409174053367,0.13356603268067271,0.14512135000000015,0.670837175,1.0004197591270783,33126.843719874356,16212.875211414177,97
EV_ratio:delay_num,0.67869197035,0.12842052422716554,0.4251336,0.9304119499999994,1.000320459238871,35692.988663293385,16329.36859578121,97
game1_outcome_num:delay_num,-0.019758104811855,0.16727643343644896,-0.34461622499999994,0.3134189249999984,0.9999548645396169,21331.431432300582,15643.350589707246,97
EV_ratio:game1_outcome_num:delay_num,0.0471934381433,0.2687852418012981,-0.4827221999999999,0.5676652749999997,1.0001419194613352,27573.644010955755,16189.280106910419,97
