parameter,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS,sim
Intercept,1.5833454935,0.12520636207785807,1.340659,1.8360039999999997,1.0009260107619828,2817.536926370264,5826.790206563114,63
EV_ratio,2.0956504480000002,0.1777221780382168,1.74801675,2.44961125,1.0004178566993611,5994.917626526136,10164.286139538712,63
game1_outcome_num,-0.129364176323025,0.07401289774073205,-0.27604082500000005,0.014211872499999924,1.000579112289455,27343.50811149071,16176.574558365057,63
delay_num,-0.069803293743243,0.07390084313416953,-0.21399825,0.07493245999999996,1.0000110743131942,32546.387335659474,15640.239950029028,63
EV_ratio:game1_outcome_num,0.3042653973769645,0.13071276269891047,0.04380690750000009,0.5604135999999991,1.0003607313261247,30575.34198021352,14958.372566929653,63
EV_ratio:delay_num,0.4292360755575,0.1342992979415169,0.16744077500000001,0.6981965250000001,1.000196515863187,28844.779916750304,14912.78219666223,63
game1_outcome_num:delay_num,-0.1422635469924555,0.14925819379270414,-0.4327674749999999,0.1491369249999999,1.000161119356186,27142.599670756157,15656.440823780404,63
EV_ratio:game1_outcome_num:delay_num,0.8220489088405,0.280989519624635,0.26100477499999997,1.3701424999999998,1.0000528117853182,17745.885549223894,16066.588399921644,63
