parameter,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS,sim
Intercept,1.8272127155,0.1363085091003996,1.5625875,2.0983622499999997,1.0009122595244488,2319.9330698912627,4398.909849014041,9
EV_ratio,2.001548146,0.1796303964198949,1.64991825,2.3552905,1.0005604015877583,4782.936134589023,8704.288914291204,9
game1_outcome_num,0.03089235084956315,0.08239369345546516,-0.1268126,0.195739175,1.000250085162551,20824.71497874518,13672.386624196075,9
delay_num,-0.22503905991715,0.08236772953248613,-0.38524489999999995,-0.06246387500000004,1.0000246080958137,17887.756607216867,15025.421713353518,9
EV_ratio:game1_outcome_num,0.627231447,0.14739501918984668,0.3378912,0.9165947999999997,0.999992316134651,20492.20846318364,15749.305583744319,9
EV_ratio:delay_num,0.632164792365,0.1423743517189059,0.35624772499999996,0.914833675,0.9999185883191157,18777.930324406687,15356.238177318692,9
game1_outcome_num:delay_num,0.224957639409235,0.15304777167977976,-0.07148936499999999,0.5254534749999997,1.0001429726535518,24149.176238608958,15897.52718189897,9
EV_ratio:game1_outcome_num:delay_num,0.284164718742085,0.265464040523761,-0.24051182499999973,0.8005336749999998,1.000089873098957,26391.542076761703,15966.35780682535,9
