parameter,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS,sim
Intercept,1.797234942,0.1224836362521709,1.5553260000000002,2.0388817499999994,1.0018390478409462,4209.636394963932,7791.018813226263,25
EV_ratio,2.3614809005,0.15117507159504734,2.0681385000000003,2.6611712499999998,0.9999860399611192,9018.745407796428,13315.765679680504,25
game1_outcome_num,-0.0330060579210635,0.07966491420721929,-0.19083762499999996,0.12209304999999991,0.9999048537864311,29024.971768025942,15567.751429183298,25
delay_num,-0.24732468536755,0.07682183156028534,-0.3964204,-0.09780807000000032,1.0002497767104788,32308.18115289336,16718.655239298685,25
EV_ratio:game1_outcome_num,0.126370128677225,0.13367212271623954,-0.13842484999999996,0.3857915749999999,1.0001323989357984,33985.837960405115,17185.964180672083,25
EV_ratio:delay_num,0.434001500734,0.13376740113068428,0.17165072500000003,0.6969976499999996,1.00000535979274,33638.82856578923,16659.81551746589,25
game1_outcome_num:delay_num,-0.82914728096,0.1744668774416988,-1.16395175,-0.4779364250000003,1.000078956831891,18142.407813970123,14559.331330656038,25
EV_ratio:game1_outcome_num:delay_num,-0.2448389003199215,0.32206321468664584,-0.8748834249999997,0.38374564999999816,0.999942945547276,16031.916571043575,15443.426672591848,25
