parameter,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS,sim
Intercept,1.7280130885,0.1351529790126099,1.4666267500000003,1.9967419999999998,1.0005772245353621,2977.1055126083743,5704.014178994019,31
EV_ratio,2.1152037275,0.18634983531287813,1.7470792500000003,2.47996575,1.00055350626008,5873.26841851825,11340.119213481272,31
game1_outcome_num,-0.0342894512874245,0.07711522070105818,-0.1877225,0.11581274999999985,1.0000724126476979,30712.590566039267,16048.488086279194,31
delay_num,-0.13354059664788,0.08958500893872542,-0.310841,0.04318794249999993,1.000050837539464,20593.39551464481,15919.889460430742,31
EV_ratio:game1_outcome_num,0.21559054372894,0.141115826777418,-0.06153651249999998,0.49044617499999976,0.9999392113526226,26127.376989560373,16357.040116511444,31
EV_ratio:delay_num,0.39320356839125,0.14422176392932895,0.10656430000000001,0.6765289749999996,1.0001238845374216,25913.18833954668,16058.621622189954,31
game1_outcome_num:delay_num,-0.41729085465975,0.1565234201114873,-0.72058247499999994,-0.10877172500000037,0.9999290060401567,26891.029832650267,15733.057629172996,31
EV_ratio:game1_outcome_num:delay_num,-0.18841104917541,0.2632019608104338,-0.7046999499999999,0.3193065999999999,1.0007160072853554,28305.956908506825,16043.032931394615,31
