parameter,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS,sim
Intercept,1.777896731,0.15140692470744563,1.4815874999999998,2.0810167499999994,1.002272613653212,2911.295625385172,5353.479698205726,53
EV_ratio,2.476723405,0.21599491727540815,2.05096925,2.9013829999999996,1.0012972927718202,5004.7386435576955,9017.072842413403,53
game1_outcome_num,-0.0654257506906965,0.08135972079664133,-0.22775220000000002,0.08995897749999955,1.0001565505592358,28464.341420229262,15769.01268806731,53
delay_num,-0.1237953155341205,0.08493052170480783,-0.2907723,0.04261470249999993,1.000041369806044,24544.188206421346,16866.54385040595,53
EV_ratio:game1_outcome_num,-6.64208744923e-4,0.14122863541216418,-0.2794861,0.27894467499999975,1.000146965675766,31212.693465911434,16112.879239491278,53
EV_ratio:delay_num,0.54796180149745,0.15219925307097532,0.2434533250000001,0.8446231749999997,1.0001930741739364,23673.334354809056,16070.79010472301,53
game1_outcome_num:delay_num,-0.112875152477925,0.17685133214558943,-0.47004292499999994,0.21968122499999987,1.0000718126898613,18014.84268195375,15407.351005901799,53
EV_ratio:game1_outcome_num:delay_num,0.1497779900522655,0.3170072533401914,-0.4587410749999997,0.7774028999999995,1.0003557143965172,17402.84136090303,15772.87807166782,53
