subject_ID,age,gender,nationality,exp_part,block_number,trial_number,trial_type,delay,game1_startRT,game1_color,game1_respKey,game1_respRT,game1_outcome,game2_delay_premature,game2_startRT,game2_HP_prob,game2_HP_amount,game2_LP_prob,game2_LP_amount,game2_pos,game2_respKey,game2_respRT,game2_choice,game2_outcome,unique_trial,HP_EV,LP_EV,high_EV_option,choose_high_EV,EV_ratio,game1_outcome_num,delay_num,game2_choose_HP
1,24,male,British,exp,3,10,exp,no,353,mixed,j,1226,loss,0,560,0.6,20,0.4,50,HP-LP,f,893,HP,no-win,1_exp_3_10,12,20,LP,no,-0.5,0.5,-0.5,1
1,24,male,British,exp,3,12,exp,yes,518,mixed,j,735,win,1,439,0.6,40,0.4,50,LP-HP,j,1511,HP,win,1_exp_3_12,24,20,HP,yes,0.18181818181818182,-0.5,0.5,1
1,24,male,British,exp,3,14,catch,no,441,mixed,j,699,win,0,472,0.8,10,0.7,50,LP-HP,j,1700,HP,win,1_exp_3_14,8,35,LP,no,-1.255813953488372,-0.5,-0.5,1
1,24,male,British,exp,3,16,catch,no,438,mixed,j,750,win,0,347,0.8,40,0.2,20,LP-HP,j,1076,HP,win,1_exp_3_16,32,4,HP,yes,1.5555555555555556,-0.5,-0.5,1
1,24,male,British,exp,3,18,catch,no,451,mixed,j,705,loss,0,466,0.8,50,0.2,30,LP-HP,j,751,HP,win,1_exp_3_18,40,6,HP,yes,1.4782608695652173,0.5,-0.5,1
1,24,male,British,exp,3,2,catch,no,1052,mixed,j,1041,loss,0,569,0.8,10,0.7,50,LP-HP,j,2274,HP,win,1_exp_3_2,8,35,LP,no,-1.255813953488372,0.5,-0.5,1
1,24,male,British,exp,3,20,exp,yes,381,mixed,f,698,loss,0,523,0.6,40,0.4,50,LP-HP,j,1093,HP,no-win,1_exp_3_20,24,20,HP,yes,0.18181818181818182,0.5,0.5,1
1,24,male,British,exp,3,22,exp,yes,397,mixed,f,669,win,0,404,0.6,40,0.4,50,HP-LP,f,1131,HP,win,1_exp_3_22,24,20,HP,yes,0.18181818181818182,-0.5,0.5,1
1,24,male,British,exp,3,24,exp,yes,289,mixed,j,691,win,0,448,0.7,10,0.3,50,HP-LP,f,833,HP,no-win,1_exp_3_24,7,15,LP,no,-0.7272727272727273,-0.5,0.5,1
1,24,male,British,exp,3,26,exp,yes,476,mixed,j,1289,win,0,490,0.8,10,0.2,20,LP-HP,j,845,HP,win,1_exp_3_26,8,4,HP,yes,0.6666666666666666,-0.5,0.5,1
1,24,male,British,exp,3,28,exp,yes,419,mixed,j,691,win,0,382,0.6,20,0.4,50,HP-LP,f,908,HP,win,1_exp_3_28,12,20,LP,no,-0.5,-0.5,0.5,1
1,24,male,British,exp,3,30,exp,no,629,mixed,j,615,loss,0,505,0.8,10,0.2,20,HP-LP,f,960,HP,win,1_exp_3_30,8,4,HP,yes,0.6666666666666666,0.5,-0.5,1
1,24,male,British,exp,3,32,catch,no,417,mixed,j,666,win,0,526,0.8,50,0.2,30,LP-HP,j,1057,HP,win,1_exp_3_32,40,6,HP,yes,1.4782608695652173,-0.5,-0.5,1
1,24,male,British,exp,3,34,exp,no,332,mixed,f,717,loss,0,480,0.6,10,0.4,40,LP-HP,j,819,HP,no-win,1_exp_3_34,6,16,LP,no,-0.9090909090909091,0.5,-0.5,1
1,24,male,British,exp,3,36,exp,yes,282,mixed,j,703,loss,1,368,0.7,10,0.3,30,HP-LP,f,693,HP,win,1_exp_3_36,7,9,LP,no,-0.25,0.5,0.5,1
1,24,male,British,exp,3,38,exp,no,417,mixed,j,1137,win,0,490,0.8,10,0.2,20,HP-LP,f,705,HP,win,1_exp_3_38,8,4,HP,yes,0.6666666666666666,-0.5,-0.5,1
1,24,male,British,exp,3,4,exp,no,552,mixed,j,891,loss,0,690,0.6,30,0.4,50,LP-HP,j,1583,HP,win,1_exp_3_4,18,20,LP,no,-0.10526315789473684,0.5,-0.5,1
1,24,male,British,exp,3,40,catch,no,414,mixed,f,469,win,0,470,0.7,10,0.6,50,LP-HP,j,2369,HP,win,1_exp_3_40,7,30,LP,no,-1.2432432432432432,-0.5,-0.5,1
1,24,male,British,exp,3,42,exp,yes,307,mixed,j,655,win,0,430,0.7,20,0.3,30,LP-HP,j,909,HP,win,1_exp_3_42,14,9,HP,yes,0.43478260869565216,-0.5,0.5,1
1,24,male,British,exp,3,44,exp,no,398,mixed,j,647,loss,0,407,0.6,40,0.4,50,HP-LP,f,718,HP,win,1_exp_3_44,24,20,HP,yes,0.18181818181818182,0.5,-0.5,1
1,24,male,British,exp,3,46,exp,yes,340,mixed,f,694,win,0,423,0.8,20,0.2,30,HP-LP,f,614,HP,win,1_exp_3_46,16,6,HP,yes,0.9090909090909091,-0.5,0.5,1
1,24,male,British,exp,3,48,exp,yes,273,mixed,j,540,win,0,399,0.6,20,0.4,50,LP-HP,j,885,HP,win,1_exp_3_48,12,20,LP,no,-0.5,-0.5,0.5,1
1,24,male,British,exp,3,50,exp,yes,361,mixed,f,616,loss,0,357,0.7,10,0.3,30,LP-HP,j,555,HP,win,1_exp_3_50,7,9,LP,no,-0.25,0.5,0.5,1
1,24,male,British,exp,3,52,exp,no,313,mixed,f,462,win,0,487,0.7,30,0.3,40,HP-LP,f,884,HP,win,1_exp_3_52,21,12,HP,yes,0.5454545454545454,-0.5,-0.5,1
1,24,male,British,exp,3,6,exp,no,605,mixed,f,764,win,0,550,0.6,10,0.4,40,HP-LP,f,1267,HP,no-win,1_exp_3_6,6,16,LP,no,-0.9090909090909091,-0.5,-0.5,1
1,24,male,British,exp,3,8,exp,no,765,mixed,j,755,win,0,563,0.8,10,0.2,20,LP-HP,j,862,HP,win,1_exp_3_8,8,4,HP,yes,0.6666666666666666,-0.5,-0.5,1
1,24,male,British,exp,4,10,exp,no,278,mixed,j,775,loss,0,352,0.8,20,0.2,30,HP-LP,f,733,HP,win,1_exp_4_10,16,6,HP,yes,0.9090909090909091,0.5,-0.5,1
1,24,male,British,exp,4,12,exp,no,493,mixed,f,391,win,0,290,0.7,10,0.3,30,HP-LP,j,822,LP,no-win,1_exp_4_12,7,9,LP,yes,-0.25,-0.5,-0.5,0
1,24,male,British,exp,4,14,exp,yes,273,mixed,f,929,loss,0,387,0.7,20,0.3,30,HP-LP,f,693,HP,no-win,1_exp_4_14,14,9,HP,yes,0.43478260869565216,0.5,0.5,1
1,24,male,British,exp,4,16,catch,no,229,mixed,f,821,loss,0,353,0.8,50,0.2,30,HP-LP,f,619,HP,win,1_exp_4_16,40,6,HP,yes,1.4782608695652173,0.5,-0.5,1
1,24,male,British,exp,4,18,catch,no,292,mixed,j,359,win,0,385,0.6,10,0.5,50,HP-LP,f,1296,HP,no-win,1_exp_4_18,6,25,LP,no,-1.2258064516129032,-0.5,-0.5,1
1,24,male,British,exp,4,2,exp,no,868,mixed,j,627,loss,0,494,0.7,10,0.3,50,HP-LP,f,674,HP,win,1_exp_4_2,7,15,LP,no,-0.7272727272727273,0.5,-0.5,1
1,24,male,British,exp,4,20,exp,no,223,mixed,j,634,win,0,274,0.7,10,0.3,30,LP-HP,j,1543,HP,win,1_exp_4_20,7,9,LP,no,-0.25,-0.5,-0.5,1
1,24,male,British,exp,4,22,exp,yes,248,mixed,j,635,win,0,376,0.6,30,0.4,50,HP-LP,f,806,HP,win,1_exp_4_22,18,20,LP,no,-0.10526315789473684,-0.5,0.5,1
1,24,male,British,exp,4,24,exp,no,424,mixed,j,543,win,0,522,0.6,20,0.4,50,HP-LP,f,1113,HP,no-win,1_exp_4_24,12,20,LP,no,-0.5,-0.5,-0.5,1
1,24,male,British,exp,4,26,exp,no,295,mixed,j,667,loss,0,364,0.7,10,0.3,30,HP-LP,f,753,HP,no-win,1_exp_4_26,7,9,LP,no,-0.25,0.5,-0.5,1
1,24,male,British,exp,4,28,exp,yes,268,mixed,j,591,loss,0,399,0.8,20,0.2,30,HP-LP,f,634,HP,win,1_exp_4_28,16,6,HP,yes,0.9090909090909091,0.5,0.5,1
1,24,male,British,exp,4,30,catch,no,410,mixed,j,580,loss,0,406,0.8,40,0.2,20,HP-LP,f,665,HP,win,1_exp_4_30,32,4,HP,yes,1.5555555555555556,0.5,-0.5,1
1,24,male,British,exp,4,32,exp,no,264,mixed,f,451,loss,0,446,0.6,30,0.4,50,HP-LP,f,829,HP,win,1_exp_4_32,18,20,LP,no,-0.10526315789473684,0.5,-0.5,1
1,24,male,British,exp,4,34,exp,no,335,mixed,f,359,win,0,290,0.7,20,0.3,30,HP-LP,f,637,HP,no-win,1_exp_4_34,14,9,HP,yes,0.43478260869565216,-0.5,-0.5,1
1,24,male,British,exp,4,36,catch,no,299,mixed,j,483,win,0,419,0.8,10,0.7,50,HP-LP,f,753,HP,win,1_exp_4_36,8,35,LP,no,-1.255813953488372,-0.5,-0.5,1
1,24,male,British,exp,4,38,exp,no,237,mixed,j,1101,win,0,457,0.6,10,0.4,40,LP-HP,j,888,HP,win,1_exp_4_38,6,16,LP,no,-0.9090909090909091,-0.5,-0.5,1
1,24,male,British,exp,4,4,catch,no,369,mixed,j,598,win,0,478,0.8,40,0.2,20,HP-LP,f,709,HP,win,1_exp_4_4,32,4,HP,yes,1.5555555555555556,-0.5,-0.5,1
1,24,male,British,exp,4,40,exp,yes,236,mixed,f,634,loss,0,512,0.6,40,0.4,50,HP-LP,f,788,HP,no-win,1_exp_4_40,24,20,HP,yes,0.18181818181818182,0.5,0.5,1
1,24,male,British,exp,4,42,exp,no,252,mixed,f,1026,win,0,318,0.6,40,0.4,50,HP-LP,f,826,HP,no-win,1_exp_4_42,24,20,HP,yes,0.18181818181818182,-0.5,-0.5,1
1,24,male,British,exp,4,44,exp,no,249,mixed,j,655,win,0,426,0.7,20,0.3,30,LP-HP,j,730,HP,win,1_exp_4_44,14,9,HP,yes,0.43478260869565216,-0.5,-0.5,1
1,24,male,British,exp,4,46,catch,no,269,mixed,j,622,loss,0,529,0.7,30,0.3,10,HP-LP,f,505,HP,win,1_exp_4_46,21,3,HP,yes,1.5,0.5,-0.5,1
1,24,male,British,exp,4,48,exp,yes,278,mixed,j,595,win,1,440,0.7,10,0.3,50,LP-HP,j,621,HP,win,1_exp_4_48,7,15,LP,no,-0.7272727272727273,-0.5,0.5,1
1,24,male,British,exp,4,50,exp,yes,406,mixed,f,582,loss,1,347,0.7,20,0.3,30,LP-HP,j,550,HP,no-win,1_exp_4_50,14,9,HP,yes,0.43478260869565216,0.5,0.5,1
1,24,male,British,exp,4,52,exp,yes,271,mixed,j,567,loss,0,382,0.6,20,0.4,50,HP-LP,f,729,HP,win,1_exp_4_52,12,20,LP,no,-0.5,0.5,0.5,1
1,24,male,British,exp,4,6,exp,yes,342,mixed,f,688,win,0,328,0.8,20,0.2,30,LP-HP,j,635,HP,win,1_exp_4_6,16,6,HP,yes,0.9090909090909091,-0.5,0.5,1
1,24,male,British,exp,4,8,exp,no,260,mixed,j,618,win,0,322,0.8,20,0.2,30,HP-LP,f,551,HP,win,1_exp_4_8,16,6,HP,yes,0.9090909090909091,-0.5,-0.5,1
1,24,male,British,exp,5,10,exp,no,258,mixed,j,292,loss,0,461,0.8,10,0.2,20,LP-HP,j,565,HP,no-win,1_exp_5_10,8,4,HP,yes,0.6666666666666666,0.5,-0.5,1
1,24,male,British,exp,5,12,exp,yes,297,mixed,j,607,loss,0,423,0.8,20,0.2,30,LP-HP,j,537,HP,win,1_exp_5_12,16,6,HP,yes,0.9090909090909091,0.5,0.5,1
1,24,male,British,exp,5,14,exp,no,518,mixed,j,325,win,0,313,0.7,30,0.3,40,LP-HP,j,886,HP,win,1_exp_5_14,21,12,HP,yes,0.5454545454545454,-0.5,-0.5,1
1,24,male,British,exp,5,16,exp,no,346,mixed,f,402,win,0,436,0.6,30,0.4,50,LP-HP,j,859,HP,no-win,1_exp_5_16,18,20,LP,no,-0.10526315789473684,-0.5,-0.5,1
1,24,male,British,exp,5,18,catch,no,507,mixed,f,1379,loss,0,308,0.8,10,0.7,50,HP-LP,f,917,HP,win,1_exp_5_18,8,35,LP,no,-1.255813953488372,0.5,-0.5,1
1,24,male,British,exp,5,2,exp,yes,801,mixed,j,694,loss,0,488,0.7,10,0.3,50,HP-LP,f,463,HP,win,1_exp_5_2,7,15,LP,no,-0.7272727272727273,0.5,0.5,1
1,24,male,British,exp,5,20,exp,no,267,mixed,j,582,loss,0,433,0.7,10,0.3,30,LP-HP,j,722,HP,win,1_exp_5_20,7,9,LP,no,-0.25,0.5,-0.5,1
1,24,male,British,exp,5,22,catch,no,2057,mixed,j,371,win,0,400,0.8,50,0.2,30,HP-LP,f,654,HP,no-win,1_exp_5_22,40,6,HP,yes,1.4782608695652173,-0.5,-0.5,1
1,24,male,British,exp,5,24,catch,no,246,mixed,j,563,loss,0,407,0.6,10,0.5,50,LP-HP,j,922,HP,win,1_exp_5_24,6,25,LP,no,-1.2258064516129032,0.5,-0.5,1
1,24,male,British,exp,5,26,catch,no,233,mixed,j,680,win,0,322,0.6,10,0.5,50,LP-HP,j,966,HP,win,1_exp_5_26,6,25,LP,no,-1.2258064516129032,-0.5,-0.5,1
1,24,male,British,exp,5,28,exp,yes,74,mixed,j,655,win,1,377,0.8,10,0.2,20,HP-LP,f,622,HP,win,1_exp_5_28,8,4,HP,yes,0.6666666666666666,-0.5,0.5,1
1,24,male,British,exp,5,30,exp,no,238,mixed,j,526,loss,0,310,0.6,40,0.4,50,LP-HP,j,1000,HP,no-win,1_exp_5_30,24,20,HP,yes,0.18181818181818182,0.5,-0.5,1
1,24,male,British,exp,5,32,exp,no,415,mixed,f,299,loss,0,489,0.7,30,0.3,40,HP-LP,f,837,HP,no-win,1_exp_5_32,21,12,HP,yes,0.5454545454545454,0.5,-0.5,1
1,24,male,British,exp,5,34,exp,no,252,mixed,f,214,loss,0,370,0.8,20,0.2,30,LP-HP,j,551,HP,win,1_exp_5_34,16,6,HP,yes,0.9090909090909091,0.5,-0.5,1
1,24,male,British,exp,5,36,catch,no,288,mixed,f,386,win,0,294,0.7,10,0.6,50,HP-LP,f,1181,HP,win,1_exp_5_36,7,30,LP,no,-1.2432432432432432,-0.5,-0.5,1
1,24,male,British,exp,5,38,exp,no,209,mixed,j,603,loss,0,257,0.7,20,0.3,30,LP-HP,j,748,HP,win,1_exp_5_38,14,9,HP,yes,0.43478260869565216,0.5,-0.5,1
1,24,male,British,exp,5,4,exp,yes,362,mixed,f,599,loss,0,437,0.8,10,0.2,20,HP-LP,f,546,HP,win,1_exp_5_4,8,4,HP,yes,0.6666666666666666,0.5,0.5,1
1,24,male,British,exp,5,40,exp,yes,243,mixed,j,603,win,0,397,0.7,30,0.3,40,HP-LP,f,641,HP,no-win,1_exp_5_40,21,12,HP,yes,0.5454545454545454,-0.5,0.5,1
1,24,male,British,exp,5,42,exp,yes,398,mixed,f,407,loss,0,411,0.6,20,0.4,50,LP-HP,j,698,HP,win,1_exp_5_42,12,20,LP,no,-0.5,0.5,0.5,1
1,24,male,British,exp,5,44,exp,yes,525,mixed,j,508,win,0,405,0.6,10,0.4,40,LP-HP,j,902,HP,win,1_exp_5_44,6,16,LP,no,-0.9090909090909091,-0.5,0.5,1
1,24,male,British,exp,5,46,exp,yes,430,mixed,j,551,win,0,422,0.6,10,0.4,40,HP-LP,f,594,HP,win,1_exp_5_46,6,16,LP,no,-0.9090909090909091,-0.5,0.5,1
1,24,male,British,exp,5,48,exp,yes,644,mixed,j,599,win,0,600,0.7,30,0.3,40,LP-HP,j,581,HP,no-win,1_exp_5_48,21,12,HP,yes,0.5454545454545454,-0.5,0.5,1
1,24,male,British,exp,5,50,catch,no,503,mixed,j,539,loss,0,420,0.7,10,0.6,50,LP-HP,f,949,LP,win,1_exp_5_50,7,30,LP,yes,-1.2432432432432432,0.5,-0.5,0
1,24,male,British,exp,5,52,exp,no,343,mixed,j,555,win,0,400,0.6,20,0.4,50,LP-HP,j,977,HP,win,1_exp_5_52,12,20,LP,no,-0.5,-0.5,-0.5,1
1,24,male,British,exp,5,6,exp,yes,393,mixed,f,774,win,0,449,0.7,10,0.3,30,LP-HP,j,770,HP,win,1_exp_5_6,7,9,LP,no,-0.25,-0.5,0.5,1
1,24,male,British,exp,5,8,exp,no,506,mixed,j,428,loss,0,463,0.6,20,0.4,50,LP-HP,j,1097,HP,no-win,1_exp_5_8,12,20,LP,no,-0.5,0.5,-0.5,1
1,24,male,British,exp,6,10,exp,yes,316,mixed,f,350,loss,1,442,0.6,10,0.4,40,LP-HP,j,701,HP,win,1_exp_6_10,6,16,LP,no,-0.9090909090909091,0.5,0.5,1
1,24,male,British,exp,6,12,catch,no,359,mixed,j,249,loss,0,360,0.8,40,0.2,20,LP-HP,j,563,HP,win,1_exp_6_12,32,4,HP,yes,1.5555555555555556,0.5,-0.5,1
1,24,male,British,exp,6,14,exp,yes,322,mixed,j,1037,loss,0,380,0.7,10,0.3,50,LP-HP,j,483,HP,win,1_exp_6_14,7,15,LP,no,-0.7272727272727273,0.5,0.5,1
1,24,male,British,exp,6,16,exp,yes,351,mixed,j,230,loss,0,373,0.7,30,0.3,40,HP-LP,f,581,HP,win,1_exp_6_16,21,12,HP,yes,0.5454545454545454,0.5,0.5,1
1,24,male,British,exp,6,18,catch,no,309,mixed,j,252,loss,0,683,0.7,10,0.6,50,HP-LP,f,701,HP,win,1_exp_6_18,7,30,LP,no,-1.2432432432432432,0.5,-0.5,1
1,24,male,British,exp,6,2,catch,no,502,mixed,j,555,loss,0,331,0.6,10,0.5,50,HP-LP,f,447,HP,win,1_exp_6_2,6,25,LP,no,-1.2258064516129032,0.5,-0.5,1
1,24,male,British,exp,6,20,exp,yes,287,mixed,j,326,win,0,332,0.7,20,0.3,30,HP-LP,f,534,HP,win,1_exp_6_20,14,9,HP,yes,0.43478260869565216,-0.5,0.5,1
1,24,male,British,exp,6,22,exp,yes,419,mixed,j,822,loss,0,434,0.6,30,0.4,50,LP-HP,f,1909,LP,win,1_exp_6_22,18,20,LP,yes,-0.10526315789473684,0.5,0.5,0
1,24,male,British,exp,6,24,exp,no,336,mixed,j,587,loss,0,491,0.6,10,0.4,40,HP-LP,j,1232,LP,win,1_exp_6_24,6,16,LP,yes,-0.9090909090909091,0.5,-0.5,0
1,24,male,British,exp,6,26,exp,yes,422,mixed,j,583,win,0,382,0.6,30,0.4,50,LP-HP,f,870,LP,win,1_exp_6_26,18,20,LP,yes,-0.10526315789473684,-0.5,0.5,0
1,24,male,British,exp,6,28,catch,no,384,mixed,j,635,win,0,605,0.7,30,0.3,10,HP-LP,j,1051,LP,no-win,1_exp_6_28,21,3,HP,no,1.5,-0.5,-0.5,0
1,24,male,British,exp,6,30,exp,yes,407,mixed,j,507,win,0,508,0.7,10,0.3,30,HP-LP,j,1416,LP,win,1_exp_6_30,7,9,LP,yes,-0.25,-0.5,0.5,0
1,24,male,British,exp,6,32,exp,no,463,mixed,j,594,win,0,402,0.6,40,0.4,50,LP-HP,f,2206,LP,no-win,1_exp_6_32,24,20,HP,no,0.18181818181818182,-0.5,-0.5,0
1,24,male,British,exp,6,34,exp,no,454,mixed,j,639,win,0,342,0.7,10,0.3,50,LP-HP,f,1399,LP,no-win,1_exp_6_34,7,15,LP,yes,-0.7272727272727273,-0.5,-0.5,0
1,24,male,British,exp,6,36,exp,yes,452,mixed,j,491,loss,0,429,0.7,30,0.3,40,LP-HP,f,1292,LP,no-win,1_exp_6_36,21,12,HP,no,0.5454545454545454,0.5,0.5,0
1,24,male,British,exp,6,38,exp,no,434,mixed,j,495,loss,0,486,0.7,20,0.3,30,HP-LP,j,1521,LP,no-win,1_exp_6_38,14,9,HP,no,0.43478260869565216,0.5,-0.5,0
1,24,male,British,exp,6,4,exp,no,257,mixed,j,540,win,0,439,0.6,30,0.4,50,HP-LP,f,894,HP,no-win,1_exp_6_4,18,20,LP,no,-0.10526315789473684,-0.5,-0.5,1
1,24,male,British,exp,6,40,exp,no,320,mixed,j,519,loss,0,450,0.7,30,0.3,40,LP-HP,j,2141,HP,win,1_exp_6_40,21,12,HP,yes,0.5454545454545454,0.5,-0.5,1
1,24,male,British,exp,6,42,exp,yes,392,mixed,j,560,loss,0,408,0.6,10,0.4,40,HP-LP,j,1934,LP,no-win,1_exp_6_42,6,16,LP,yes,-0.9090909090909091,0.5,0.5,0
1,24,male,British,exp,6,44,exp,yes,362,mixed,j,515,loss,0,394,0.6,30,0.4,50,HP-LP,j,1755,LP,no-win,1_exp_6_44,18,20,LP,yes,-0.10526315789473684,0.5,0.5,0
1,24,male,British,exp,6,46,exp,no,365,mixed,j,687,win,0,376,0.8,20,0.2,30,LP-HP,j,852,HP,win,1_exp_6_46,16,6,HP,yes,0.9090909090909091,-0.5,-0.5,1
1,24,male,British,exp,6,48,catch,no,295,mixed,j,498,loss,0,308,0.7,30,0.3,10,LP-HP,j,1017,HP,win,1_exp_6_48,21,3,HP,yes,1.5,0.5,-0.5,1
1,24,male,British,exp,6,50,exp,no,549,mixed,j,623,win,0,453,0.7,10,0.3,50,HP-LP,f,2001,HP,win,1_exp_6_50,7,15,LP,no,-0.7272727272727273,-0.5,-0.5,1
1,24,male,British,exp,6,52,catch,no,354,mixed,j,535,win,0,368,0.7,30,0.3,10,LP-HP,j,969,HP,no-win,1_exp_6_52,21,3,HP,yes,1.5,-0.5,-0.5,1
1,24,male,British,exp,6,6,exp,yes,439,mixed,j,536,loss,0,354,0.8,10,0.2,20,LP-HP,j,566,HP,win,1_exp_6_6,8,4,HP,yes,0.6666666666666666,0.5,0.5,1
1,24,male,British,exp,6,8,exp,no,440,mixed,f,557,loss,0,389,0.7,10,0.3,50,LP-HP,j,668,HP,no-win,1_exp_6_8,7,15,LP,no,-0.7272727272727273,0.5,-0.5,1
10,27,male,Latvian,exp,3,10,catch,no,371,mixed,j,916,loss,0,445,0.8,50,0.2,30,HP-LP,f,1063,HP,win,10_exp_3_10,40,6,HP,yes,1.4782608695652173,0.5,-0.5,1
10,27,male,Latvian,exp,3,12,exp,yes,489,mixed,j,2000,loss,1,395,0.7,10,0.3,30,HP-LP,f,812,HP,win,10_exp_3_12,7,9,LP,no,-0.25,0.5,0.5,1
10,27,male,Latvian,exp,3,14,exp,no,262,mixed,f,1012,win,0,611,0.7,10,0.3,30,HP-LP,f,1098,HP,no-win,10_exp_3_14,7,9,LP,no,-0.25,-0.5,-0.5,1
10,27,male,Latvian,exp,3,16,exp,no,460,mixed,j,1136,win,0,405,0.6,40,0.4,50,LP-HP,f,791,LP,no-win,10_exp_3_16,24,20,HP,no,0.18181818181818182,-0.5,-0.5,0
10,27,male,Latvian,exp,3,18,exp,yes,393,mixed,f,1223,win,0,483,0.6,30,0.4,50,HP-LP,f,921,HP,win,10_exp_3_18,18,20,LP,no,-0.10526315789473684,-0.5,0.5,1
10,27,male,Latvian,exp,3,2,exp,no,1317,mixed,j,1418,win,0,405,0.6,10,0.4,40,HP-LP,f,1930,HP,win,10_exp_3_2,6,16,LP,no,-0.9090909090909091,-0.5,-0.5,1
10,27,male,Latvian,exp,3,20,catch,no,436,mixed,j,943,win,0,505,0.8,10,0.7,50,HP-LP,j,1829,LP,no-win,10_exp_3_20,8,35,LP,yes,-1.255813953488372,-0.5,-0.5,0
10,27,male,Latvian,exp,3,22,exp,no,2746,mixed,f,620,loss,0,432,0.6,30,0.4,50,HP-LP,f,1002,HP,win,10_exp_3_22,18,20,LP,no,-0.10526315789473684,0.5,-0.5,1
10,27,male,Latvian,exp,3,24,exp,yes,288,mixed,f,576,win,0,490,0.8,10,0.2,20,HP-LP,f,782,HP,win,10_exp_3_24,8,4,HP,yes,0.6666666666666666,-0.5,0.5,1
10,27,male,Latvian,exp,3,26,exp,yes,255,mixed,f,496,win,1,299,0.6,20,0.4,50,HP-LP,f,1013,HP,win,10_exp_3_26,12,20,LP,no,-0.5,-0.5,0.5,1
10,27,male,Latvian,exp,3,28,catch,no,360,mixed,j,642,loss,0,586,0.8,40,0.2,20,HP-LP,f,822,HP,win,10_exp_3_28,32,4,HP,yes,1.5555555555555556,0.5,-0.5,1
10,27,male,Latvian,exp,3,30,exp,yes,427,mixed,j,380,win,0,952,0.7,30,0.3,40,HP-LP,f,807,HP,win,10_exp_3_30,21,12,HP,yes,0.5454545454545454,-0.5,0.5,1
10,27,male,Latvian,exp,3,32,exp,no,452,mixed,f,577,loss,0,496,0.7,30,0.3,40,HP-LP,f,691,HP,no-win,10_exp_3_32,21,12,HP,yes,0.5454545454545454,0.5,-0.5,1
10,27,male,Latvian,exp,3,34,exp,no,241,mixed,f,294,win,0,457,0.7,10,0.3,50,LP-HP,j,807,HP,win,10_exp_3_34,7,15,LP,no,-0.7272727272727273,-0.5,-0.5,1
10,27,male,Latvian,exp,3,36,exp,yes,271,mixed,j,501,loss,1,552,0.7,30,0.3,40,LP-HP,j,670,HP,win,10_exp_3_36,21,12,HP,yes,0.5454545454545454,0.5,0.5,1
10,27,male,Latvian,exp,3,38,exp,no,288,mixed,j,531,loss,0,391,0.6,40,0.4,50,HP-LP,f,906,HP,win,10_exp_3_38,24,20,HP,yes,0.18181818181818182,0.5,-0.5,1
10,27,male,Latvian,exp,3,4,exp,yes,655,mixed,j,1057,loss,1,409,0.6,10,0.4,40,LP-HP,j,1434,HP,win,10_exp_3_4,6,16,LP,no,-0.9090909090909091,0.5,0.5,1
10,27,male,Latvian,exp,3,40,exp,no,253,mixed,f,259,loss,0,363,0.8,10,0.2,20,LP-HP,j,595,HP,win,10_exp_3_40,8,4,HP,yes,0.6666666666666666,0.5,-0.5,1
10,27,male,Latvian,exp,3,42,catch,no,102,mixed,j,682,loss,0,283,0.8,10,0.7,50,LP-HP,f,1037,LP,no-win,10_exp_3_42,8,35,LP,yes,-1.255813953488372,0.5,-0.5,0
10,27,male,Latvian,exp,3,44,exp,yes,270,mixed,j,872,loss,1,2353,0.6,30,0.4,50,HP-LP,j,1910,LP,win,10_exp_3_44,18,20,LP,yes,-0.10526315789473684,0.5,0.5,0
10,27,male,Latvian,exp,3,46,exp,no,251,mixed,j,1148,win,0,291,0.7,20,0.3,30,HP-LP,f,765,HP,win,10_exp_3_46,14,9,HP,yes,0.43478260869565216,-0.5,-0.5,1
10,27,male,Latvian,exp,3,48,catch,no,262,mixed,f,817,loss,0,357,0.8,40,0.2,20,LP-HP,j,859,HP,win,10_exp_3_48,32,4,HP,yes,1.5555555555555556,0.5,-0.5,1
10,27,male,Latvian,exp,3,50,catch,no,270,mixed,j,641,loss,0,443,0.7,10,0.6,50,LP-HP,f,1117,LP,win,10_exp_3_50,7,30,LP,yes,-1.2432432432432432,0.5,-0.5,0
10,27,male,Latvian,exp,3,52,exp,yes,77,mixed,f,220,win,1,320,0.6,10,0.4,40,HP-LP,f,1410,HP,no-win,10_exp_3_52,6,16,LP,no,-0.9090909090909091,-0.5,0.5,1
10,27,male,Latvian,exp,3,6,exp,no,472,mixed,f,1142,loss,0,432,0.6,10,0.4,40,HP-LP,f,1484,HP,no-win,10_exp_3_6,6,16,LP,no,-0.9090909090909091,0.5,-0.5,1
10,27,male,Latvian,exp,3,8,exp,no,454,mixed,j,1237,loss,0,654,0.7,10,0.3,30,LP-HP,j,972,HP,no-win,10_exp_3_8,7,9,LP,no,-0.25,0.5,-0.5,1
10,27,male,Latvian,exp,4,10,exp,no,284,mixed,j,600,win,0,264,0.6,40,0.4,50,HP-LP,f,1619,HP,win,10_exp_4_10,24,20,HP,yes,0.18181818181818182,-0.5,-0.5,1
10,27,male,Latvian,exp,4,12,exp,no,298,mixed,j,265,loss,0,212,0.6,10,0.4,40,LP-HP,f,1297,LP,win,10_exp_4_12,6,16,LP,yes,-0.9090909090909091,0.5,-0.5,0
