subject_ID,block_number,trial_number,phase,response_number,key,rt
38,3,33,delay,1,space,944
38,3,45,delay,1,space,1007
38,3,47,delay,1,space,302
38,4,7,delay,1,space,214
38,4,7,delay,2,space,622
38,4,21,delay,1,space,422
38,4,35,delay,1,space,927
38,4,41,delay,1,f,2551
38,4,51,delay,1,space,33
38,4,51,delay,2,space,394
38,5,9,delay,1,space,222
38,5,11,delay,1,space,263
38,5,13,delay,1,space,295
38,5,17,delay,1,space,262
38,5,19,delay,1,space,248
38,5,25,delay,1,space,321
38,5,31,delay,1,space,415
38,5,35,delay,1,space,310
38,5,41,delay,1,space,319
38,6,1,delay,1,space,431
38,6,9,delay,1,space,303
38,6,11,delay,1,space,255
38,6,13,delay,1,space,337
38,6,27,delay,1,space,270
38,6,27,delay,2,space,2621
38,6,29,delay,1,space,360
38,6,37,delay,1,space,487
38,6,41,delay,1,space,271
