subject_ID,block_number,trial_number,phase,response_number,key,rt
8,2,4,delay,1,space,378
8,3,25,delay,1,space,281
8,3,31,delay,1,space,394
8,3,33,delay,1,space,804
8,3,33,delay,2,f,2446
8,3,41,delay,1,space,60
8,3,41,delay,2,space,511
8,3,43,delay,1,space,398
8,4,17,delay,1,space,322
8,4,23,delay,1,space,480
8,4,41,delay,1,space,2154
8,4,45,delay,1,space,522
8,4,49,delay,1,space,630
8,5,1,delay,1,space,447
8,5,13,delay,1,space,387
8,5,21,delay,1,space,354
8,5,23,delay,1,space,2355
8,5,27,delay,1,space,406
8,5,37,delay,1,space,370
8,6,3,delay,1,space,289
8,6,7,delay,1,space,247
8,6,13,delay,1,space,296
8,6,21,delay,1,space,196
8,6,39,delay,1,space,858
8,6,41,delay,1,space,1654
8,6,45,delay,1,space,496
8,6,51,delay,1,space,428
