subject_ID,block_number,trial_number,phase,response_number,key,rt
60,3,7,delay,1,space,482
60,3,29,delay,1,space,388
60,3,43,delay,1,space,450
60,3,45,delay,1,space,388
60,3,45,delay,2,space,2516
60,4,5,delay,1,space,360
60,4,9,delay,1,space,252
60,4,15,delay,1,space,314
60,4,27,delay,1,space,252
60,4,31,delay,1,space,235
60,4,33,delay,1,space,427
60,4,37,delay,1,space,34
60,4,37,delay,2,space,2730
60,4,39,delay,1,space,423
60,4,43,delay,1,space,281
60,4,49,delay,1,space,352
60,5,3,delay,1,space,290
60,5,5,delay,1,space,128
60,5,11,delay,1,space,60
60,5,11,delay,2,space,1589
60,5,19,delay,1,space,1007
60,5,27,delay,1,space,348
60,5,31,delay,1,space,337
60,5,37,delay,1,space,352
60,5,43,delay,1,space,389
60,6,15,delay,1,space,57
60,6,17,delay,1,space,290
60,6,17,delay,2,space,2068
60,6,19,delay,1,space,19
60,6,19,delay,2,space,498
60,6,19,delay,3,space,2290
60,6,23,delay,1,space,404
60,6,37,delay,1,space,133
