subject_ID,block_number,trial_number,phase,response_number,key,rt
34,2,2,delay,1,space,236
34,3,17,delay,1,space,173
34,3,21,delay,1,space,206
34,3,21,delay,2,space,678
34,3,27,delay,1,space,238
34,3,35,delay,1,space,229
34,3,49,delay,1,space,324
34,4,5,delay,1,space,333
34,4,11,delay,1,space,286
34,4,17,delay,1,space,653
34,5,3,delay,1,space,220
34,5,15,delay,1,space,237
34,5,23,delay,1,space,205
34,5,49,delay,1,space,980
34,6,7,delay,1,space,204
34,6,15,delay,1,space,236
34,6,27,delay,1,space,253
34,6,33,delay,1,space,260
34,6,43,delay,1,space,204
