subject_ID,age,gender,nationality,exp_part,block_number,trial_number,trial_type,delay,game1_startRT,game1_color,game1_respKey,game1_respRT,game1_outcome,game2_delay_premature,game2_startRT,game2_HP_prob,game2_HP_amount,game2_LP_prob,game2_LP_amount,game2_pos,game2_respKey,game2_respRT,game2_choice,game2_outcome
35,39,female,British,practice_game1,1,1,practice,na,1719,mixed,j,1212,win,0,0,0,0,0,0,na,na,0,na,na
35,39,female,British,practice_game1,1,2,practice,na,1310,mixed,f,523,loss,0,0,0,0,0,0,na,na,0,na,na
35,39,female,British,practice_game1,1,3,practice,na,882,mixed,j,543,win,0,0,0,0,0,0,na,na,0,na,na
35,39,female,British,practice_game1,1,4,practice,na,1211,mixed,j,509,loss,0,0,0,0,0,0,na,na,0,na,na
35,39,female,British,practice_game2,2,1,practice,na,0,na,na,0,na,0,671,0.6,10,0.4,40,LP-HP,j,5314,HP,no-win
35,39,female,British,practice_game2,2,2,practice,na,0,na,na,0,na,0,961,0.8,50,0.4,20,HP-LP,f,1503,HP,win
35,39,female,British,practice_game2,2,3,practice,na,0,na,na,0,na,0,915,0.8,20,0.2,30,HP-LP,f,2193,HP,win
35,39,female,British,practice_game2,2,4,practice,na,0,na,na,0,na,0,923,0.7,10,0.3,50,LP-HP,j,1413,HP,win
35,39,female,British,practice_game2,2,5,practice,na,0,na,na,0,na,0,1153,0.8,10,0.2,20,HP-LP,f,1948,HP,win
35,39,female,British,exp,3,2,catch,no,3779,mixed,j,1033,loss,0,3401,0.8,50,0.2,30,HP-LP,f,1003,HP,win
35,39,female,British,exp,3,4,exp,yes,1033,mixed,j,2052,loss,0,822,0.7,30,0.3,40,LP-HP,j,1137,HP,win
35,39,female,British,exp,3,6,exp,yes,1254,mixed,f,584,loss,0,1473,0.7,10,0.3,50,HP-LP,f,1723,HP,win
35,39,female,British,exp,3,8,exp,no,1590,mixed,j,999,loss,0,1896,0.7,20,0.3,30,LP-HP,j,957,HP,win
35,39,female,British,exp,3,10,exp,yes,1114,mixed,j,3128,loss,0,1403,0.6,10,0.4,40,LP-HP,j,3076,HP,win
35,39,female,British,exp,3,12,exp,no,905,mixed,f,1487,loss,0,1173,0.8,20,0.2,30,LP-HP,j,867,HP,no-win
35,39,female,British,exp,3,14,exp,yes,515,mixed,j,2117,win,0,3211,0.6,30,0.4,50,LP-HP,j,1657,HP,no-win
35,39,female,British,exp,3,16,catch,no,939,mixed,j,1692,win,0,992,0.8,40,0.2,20,LP-HP,f,1013,LP,no-win
35,39,female,British,exp,3,18,exp,yes,723,mixed,j,1044,win,0,758,0.7,20,0.3,30,LP-HP,j,962,HP,win
35,39,female,British,exp,3,20,exp,yes,901,mixed,j,1149,loss,0,726,0.6,40,0.4,50,HP-LP,f,904,HP,win
35,39,female,British,exp,3,22,catch,no,1216,mixed,f,2770,loss,0,905,0.7,30,0.3,10,HP-LP,f,1103,HP,no-win
35,39,female,British,exp,3,24,exp,yes,826,mixed,j,739,loss,0,714,0.6,20,0.4,50,HP-LP,f,1143,HP,win
35,39,female,British,exp,3,26,exp,no,657,mixed,j,1577,loss,0,759,0.7,30,0.3,40,HP-LP,f,868,HP,no-win
35,39,female,British,exp,3,28,catch,no,829,mixed,j,844,win,0,823,0.7,30,0.3,10,LP-HP,j,978,HP,win
35,39,female,British,exp,3,30,exp,yes,1011,mixed,f,1882,win,0,905,0.6,20,0.4,50,HP-LP,f,1073,HP,no-win
35,39,female,British,exp,3,32,exp,no,841,mixed,f,1607,loss,0,1380,0.6,10,0.4,40,LP-HP,j,1218,HP,no-win
35,39,female,British,exp,3,34,exp,yes,808,mixed,j,1420,loss,0,1572,0.7,10,0.3,30,LP-HP,j,1502,HP,win
35,39,female,British,exp,3,36,exp,no,690,mixed,f,1278,win,0,826,0.6,10,0.4,40,LP-HP,j,1009,HP,win
35,39,female,British,exp,3,38,exp,no,812,mixed,f,1483,loss,0,746,0.8,10,0.2,20,HP-LP,f,898,HP,win
35,39,female,British,exp,3,40,catch,no,790,mixed,j,1243,loss,0,1032,0.8,50,0.2,30,LP-HP,j,1138,HP,no-win
35,39,female,British,exp,3,42,exp,no,671,mixed,j,1999,loss,0,555,0.6,10,0.4,40,HP-LP,f,1147,HP,win
35,39,female,British,exp,3,44,exp,yes,812,mixed,j,2013,win,0,757,0.7,10,0.3,50,HP-LP,f,1073,HP,win
