subject_ID,block_number,trial_number,phase,response_number,key,rt
53,2,2,delay,1,space,361
53,2,4,delay,1,space,412
53,3,1,delay,1,j,129
53,3,5,delay,1,space,347
53,3,11,delay,1,space,297
53,3,37,delay,1,space,106
53,3,39,delay,1,space,168
53,3,43,delay,1,space,220
53,3,45,delay,1,space,263
53,4,11,delay,1,space,299
53,4,13,delay,1,space,355
53,4,37,delay,1,space,298
53,4,41,delay,1,space,328
53,4,43,delay,1,space,303
53,4,45,delay,1,space,269
53,4,51,delay,1,space,270
53,5,9,delay,1,space,219
53,5,11,delay,1,space,252
53,5,15,delay,1,space,310
53,6,1,delay,1,space,280
53,6,3,delay,1,space,265
53,6,11,delay,1,space,312
53,6,15,delay,1,space,336
53,6,39,delay,1,space,289
53,6,41,delay,1,space,147
53,6,43,delay,1,space,286
53,6,45,delay,1,space,285
53,6,47,delay,1,space,322
