subject_ID,block_number,trial_number,phase,response_number,key,rt
40,3,9,delay,1,space,2844
40,3,21,delay,1,space,254
40,3,21,delay,2,space,702
40,3,21,delay,3,space,1594
40,3,21,delay,4,space,2108
40,3,33,delay,1,space,111
40,3,35,delay,1,space,1189
40,3,37,delay,1,space,2
40,3,47,delay,1,space,514
40,4,1,delay,1,space,497
40,4,5,delay,1,space,897
40,4,5,delay,2,space,2239
40,4,7,delay,1,space,365
40,4,7,delay,2,space,838
40,4,7,delay,3,space,1354
40,4,7,delay,4,space,1861
40,4,7,delay,5,space,2367
40,4,7,delay,6,space,2770
40,4,11,delay,1,space,1213
40,4,21,delay,1,space,12
40,4,23,delay,1,space,467
40,4,27,delay,1,space,180
40,4,27,delay,2,space,471
40,4,33,delay,1,space,1041
40,4,33,delay,2,space,2382
40,4,47,delay,1,space,730
40,5,1,delay,1,space,1528
40,5,19,delay,1,space,1316
40,5,19,delay,2,space,2335
40,5,19,delay,3,space,2912
40,5,23,delay,1,space,451
40,5,23,delay,2,space,1735
40,5,25,delay,1,space,742
40,5,25,delay,2,space,1208
40,5,25,delay,3,space,1628
40,5,25,delay,4,space,1943
40,5,29,delay,1,space,222
40,5,29,delay,2,space,467
40,5,29,delay,3,space,693
40,5,29,delay,4,space,923
40,5,29,delay,5,space,1176
40,5,29,delay,6,space,1422
40,5,29,delay,7,space,1708
40,5,29,delay,8,space,1946
40,5,29,delay,9,space,2202
40,5,29,delay,10,space,2482
40,5,29,delay,11,space,2734
40,5,29,delay,12,space,3016
40,5,39,delay,1,space,546
40,5,39,delay,2,space,836
40,5,39,delay,3,space,1773
40,5,39,delay,4,space,2089
40,5,39,delay,5,space,2369
40,5,39,delay,6,space,2666
40,5,43,delay,1,space,1604
40,5,43,delay,2,space,1939
40,5,43,delay,3,space,2387
40,5,43,delay,4,space,2772
40,5,49,delay,1,space,178
40,5,49,delay,2,space,622
40,5,49,delay,3,space,1204
40,5,49,delay,4,j,1612
40,5,49,delay,5,space,2287
40,5,51,delay,1,space,657
40,6,3,delay,1,space,490
40,6,3,delay,2,space,1056
40,6,3,delay,3,space,2058
40,6,7,delay,1,space,447
40,6,7,delay,2,space,2463
40,6,13,delay,1,space,2327
40,6,15,delay,1,space,437
40,6,15,delay,2,space,2864
40,6,23,delay,1,space,499
40,6,35,delay,1,space,1049
40,6,43,delay,1,space,416
