subject_ID,block_number,trial_number,phase,response_number,key,rt
52,3,45,delay,1,space,74
52,4,1,delay,1,space,507
52,4,1,delay,2,space,2393
52,4,15,delay,1,space,1881
52,4,27,delay,1,space,44
52,4,37,delay,1,space,497
52,4,43,delay,1,space,432
52,5,3,delay,1,space,467
52,5,11,delay,1,space,472
52,5,11,delay,2,space,1422
52,5,13,delay,1,space,362
52,5,13,delay,2,space,2456
52,5,19,delay,1,space,450
52,5,19,delay,2,space,2599
52,5,21,delay,1,space,1379
52,5,23,delay,1,space,231
52,5,29,delay,1,space,324
52,5,39,delay,1,space,368
52,5,49,delay,1,space,494
52,6,9,delay,1,space,628
52,6,15,delay,1,space,355
52,6,31,delay,1,f,2615
