subject_ID,block_number,trial_number,phase,response_number,key,rt
2,3,23,delay,1,space,669
2,3,23,delay,2,space,2966
2,3,31,delay,1,space,36
2,3,31,delay,2,space,2517
2,3,33,delay,1,space,117
2,3,35,delay,1,space,20
2,3,39,delay,1,space,685
2,3,45,delay,1,space,109
2,4,49,delay,1,space,493
2,5,3,delay,1,space,413
2,5,13,delay,1,space,390
2,5,19,delay,1,space,373
2,5,29,delay,1,space,389
2,5,31,delay,1,space,533
2,5,35,delay,1,space,172
2,6,1,delay,1,space,373
2,6,5,delay,1,space,396
2,6,15,delay,1,space,30
2,6,17,delay,1,space,357
2,6,29,delay,1,space,173
2,6,31,delay,1,space,12
2,6,39,delay,1,space,350
2,6,45,delay,1,space,358
