subject_ID,block_number,trial_number,phase,response_number,key,rt
31,3,33,delay,1,space,444
31,3,39,delay,1,space,561
31,3,41,delay,1,space,389
31,4,1,delay,1,space,324
31,4,13,delay,1,space,349
31,4,21,delay,1,space,493
31,4,33,delay,1,space,659
31,4,39,delay,1,space,614
31,4,45,delay,1,space,485
31,4,51,delay,1,space,582
31,5,15,delay,1,space,340
31,5,21,delay,1,space,389
31,5,31,delay,1,space,273
31,5,33,delay,1,space,266
31,5,39,delay,1,space,252
31,5,45,delay,1,space,23
31,5,45,delay,2,space,207
31,5,51,delay,1,space,12
31,5,51,delay,2,space,226
31,6,1,delay,1,space,320
31,6,5,delay,1,space,432
31,6,9,delay,1,space,87
31,6,15,delay,1,space,345
31,6,19,delay,1,space,494
31,6,23,delay,1,space,302
31,6,23,delay,2,space,1861
31,6,25,delay,1,space,367
31,6,25,delay,2,space,1133
31,6,31,delay,1,space,127
31,6,39,delay,1,space,172
31,6,39,delay,2,space,799
31,6,43,delay,1,space,245
31,6,47,delay,1,space,49
31,6,47,delay,2,space,487
31,6,49,delay,1,space,380
