subject_ID,block_number,trial_number,phase,response_number,key,rt
15,2,2,delay,1,space,223
15,3,3,delay,1,space,267
15,3,39,delay,1,space,266
15,3,41,delay,1,space,234
15,3,45,delay,1,space,274
15,4,1,delay,1,space,231
15,4,1,delay,2,space,1789
15,4,9,delay,1,space,160
15,4,13,delay,1,space,1727
15,4,17,delay,1,space,284
15,4,19,delay,1,space,283
15,4,25,delay,1,space,285
15,4,33,delay,1,space,268
15,4,49,delay,1,space,227
15,5,15,delay,1,space,823
15,5,21,delay,1,space,272
15,5,27,delay,1,space,243
15,5,45,delay,1,space,226
15,5,49,delay,1,space,330
15,6,3,delay,1,space,186
15,6,3,delay,2,space,2126
15,6,9,delay,1,space,271
15,6,15,delay,1,space,275
15,6,19,delay,1,space,307
15,6,23,delay,1,space,244
15,6,31,delay,1,space,114
15,6,47,delay,1,space,285
15,6,51,delay,1,space,218
