subject_ID,block_number,trial_number,phase,response_number,key,rt
27,2,2,delay,1,j,296
27,3,9,delay,1,space,769
27,3,9,delay,2,f,1310
27,3,11,delay,1,space,461
27,3,29,delay,1,space,872
27,3,33,delay,1,space,536
27,3,33,delay,2,space,1119
27,3,33,delay,3,space,1718
27,3,35,delay,1,space,635
27,3,35,delay,2,space,1915
27,3,41,delay,1,space,499
27,4,9,delay,1,space,637
27,4,15,delay,1,space,2682
27,4,17,delay,1,space,846
27,4,37,delay,1,f,1101
27,4,43,delay,1,space,239
27,4,43,delay,2,space,1183
27,4,43,delay,3,space,1822
27,4,45,delay,1,space,363
27,5,1,delay,1,space,515
27,5,11,delay,1,space,507
27,5,11,delay,2,space,1740
27,5,15,delay,1,space,264
27,5,15,delay,2,space,887
27,5,17,delay,1,space,277
27,5,19,delay,1,space,174
27,5,19,delay,2,space,2160
27,5,21,delay,1,space,183
27,5,21,delay,2,space,1680
27,5,27,delay,1,space,211
27,5,27,delay,2,space,700
27,5,27,delay,3,space,2645
27,5,33,delay,1,space,279
27,5,33,delay,2,space,1047
27,5,33,delay,3,space,1951
27,5,35,delay,1,space,2681
27,5,47,delay,1,space,649
27,5,47,delay,2,space,1168
27,5,47,delay,3,space,2032
27,5,47,delay,4,space,2727
27,5,51,delay,1,space,140
27,5,51,delay,2,space,1108
27,5,51,delay,3,space,1531
27,6,9,delay,1,space,2625
27,6,13,delay,1,space,2840
27,6,15,delay,1,space,1360
27,6,15,delay,2,space,2849
27,6,23,delay,1,space,1874
27,6,23,delay,2,space,2473
27,6,27,delay,1,space,822
27,6,29,delay,1,space,187
27,6,29,delay,2,space,1083
27,6,29,delay,3,space,1763
27,6,39,delay,1,space,247
27,6,43,delay,1,space,317
27,6,43,delay,2,space,636
27,6,43,delay,3,space,1003
27,6,43,delay,4,space,1675
27,6,45,delay,1,space,131
27,6,45,delay,2,space,635
27,6,45,delay,3,space,1073
27,6,45,delay,4,space,1488
27,6,45,delay,5,space,1919
27,6,45,delay,6,space,2823
