subject_ID,age,gender,nationality,exp_part,block_number,trial_number,trial_type,delay,game1_startRT,game1_color,game1_respKey,game1_respRT,game1_outcome,game2_delay_premature,game2_startRT,game2_HP_prob,game2_HP_amount,game2_LP_prob,game2_LP_amount,game2_pos,game2_respKey,game2_respRT,game2_choice,game2_outcome
10,27,male,Latvian,practice_game1,1,1,practice,na,1434,mixed,f,1172,loss,0,0,0,0,0,0,na,na,0,na,na
10,27,male,Latvian,practice_game1,1,2,practice,na,1149,mixed,j,1639,win,0,0,0,0,0,0,na,na,0,na,na
10,27,male,Latvian,practice_game1,1,3,practice,na,656,mixed,j,1027,loss,0,0,0,0,0,0,na,na,0,na,na
10,27,male,Latvian,practice_game1,1,4,practice,na,547,mixed,j,1454,win,0,0,0,0,0,0,na,na,0,na,na
10,27,male,Latvian,practice_game2,2,1,practice,na,0,na,na,0,na,0,845,0.8,10,0.2,20,LP-HP,j,1474,HP,win
10,27,male,Latvian,practice_game2,2,2,practice,na,0,na,na,0,na,0,548,0.8,50,0.4,20,HP-LP,f,1353,HP,win
10,27,male,Latvian,practice_game2,2,3,practice,na,0,na,na,0,na,0,1077,0.7,10,0.3,50,HP-LP,f,1775,HP,no-win
10,27,male,Latvian,practice_game2,2,4,practice,na,0,na,na,0,na,0,535,0.8,20,0.2,30,LP-HP,j,1283,HP,win
10,27,male,Latvian,practice_game2,2,5,practice,na,0,na,na,0,na,0,1938,0.6,10,0.4,40,HP-LP,j,1423,LP,no-win
10,27,male,Latvian,exp,3,2,exp,no,1317,mixed,j,1418,win,0,405,0.6,10,0.4,40,HP-LP,f,1930,HP,win
10,27,male,Latvian,exp,3,4,exp,yes,655,mixed,j,1057,loss,1,409,0.6,10,0.4,40,LP-HP,j,1434,HP,win
10,27,male,Latvian,exp,3,6,exp,no,472,mixed,f,1142,loss,0,432,0.6,10,0.4,40,HP-LP,f,1484,HP,no-win
10,27,male,Latvian,exp,3,8,exp,no,454,mixed,j,1237,loss,0,654,0.7,10,0.3,30,LP-HP,j,972,HP,no-win
10,27,male,Latvian,exp,3,10,catch,no,371,mixed,j,916,loss,0,445,0.8,50,0.2,30,HP-LP,f,1063,HP,win
10,27,male,Latvian,exp,3,12,exp,yes,489,mixed,j,2000,loss,1,395,0.7,10,0.3,30,HP-LP,f,812,HP,win
10,27,male,Latvian,exp,3,14,exp,no,262,mixed,f,1012,win,0,611,0.7,10,0.3,30,HP-LP,f,1098,HP,no-win
10,27,male,Latvian,exp,3,16,exp,no,460,mixed,j,1136,win,0,405,0.6,40,0.4,50,LP-HP,f,791,LP,no-win
10,27,male,Latvian,exp,3,18,exp,yes,393,mixed,f,1223,win,0,483,0.6,30,0.4,50,HP-LP,f,921,HP,win
10,27,male,Latvian,exp,3,20,catch,no,436,mixed,j,943,win,0,505,0.8,10,0.7,50,HP-LP,j,1829,LP,no-win
10,27,male,Latvian,exp,3,22,exp,no,2746,mixed,f,620,loss,0,432,0.6,30,0.4,50,HP-LP,f,1002,HP,win
10,27,male,Latvian,exp,3,24,exp,yes,288,mixed,f,576,win,0,490,0.8,10,0.2,20,HP-LP,f,782,HP,win
