subject_ID,age,gender,nationality,exp_part,block_number,trial_number,trial_type,delay,game1_startRT,game1_color,game1_respKey,game1_respRT,game1_outcome,game2_delay_premature,game2_startRT,game2_HP_prob,game2_HP_amount,game2_LP_prob,game2_LP_amount,game2_pos,game2_respKey,game2_respRT,game2_choice,game2_outcome,HP_EV,LP_EV,high_EV_option,choose_high_EV,EV_ratio,game1_outcome_num,delay_num,game2_choose_HP
1,36,male,Indian,practice_game1,1,1,practice,na,1491,mixed,j,2495,loss,0,0,0,0,0,0,na,na,0,na,na,0,0,LP,no,NA,0.5,-0.5,0
1,36,male,Indian,practice_game1,1,2,practice,na,1352,mixed,f,807,win,0,0,0,0,0,0,na,na,0,na,na,0,0,LP,no,NA,-0.5,-0.5,0
1,36,male,Indian,practice_game1,1,3,practice,na,1163,mixed,f,655,loss,0,0,0,0,0,0,na,na,0,na,na,0,0,LP,no,NA,0.5,-0.5,0
1,36,male,Indian,practice_game1,1,4,practice,na,868,mixed,f,831,win,0,0,0,0,0,0,na,na,0,na,na,0,0,LP,no,NA,-0.5,-0.5,0
1,36,male,Indian,practice_game2,2,1,practice,na,0,na,na,0,na,0,1855,0.7,10,0.3,50,LP-HP,f,3079,LP,win,7,15,LP,yes,-0.7272727272727273,-0.5,-0.5,0
1,36,male,Indian,practice_game2,2,2,practice,na,0,na,na,0,na,0,2380,0.8,10,0.2,20,HP-LP,f,2511,HP,win,8,4,HP,yes,0.6666666666666666,-0.5,-0.5,1
1,36,male,Indian,practice_game2,2,3,practice,na,0,na,na,0,na,0,3984,0.8,20,0.2,30,HP-LP,f,2254,HP,win,16,6,HP,yes,0.9090909090909091,-0.5,-0.5,1
1,36,male,Indian,practice_game2,2,4,practice,na,0,na,na,0,na,0,3793,0.6,10,0.4,40,LP-HP,f,2519,LP,win,6,16,LP,yes,-0.9090909090909091,-0.5,-0.5,0
1,36,male,Indian,practice_game2,2,5,practice,na,0,na,na,0,na,0,3224,0.8,50,0.4,20,HP-LP,f,3736,HP,win,40,8,HP,yes,1.3333333333333333,-0.5,-0.5,1
1,36,male,Indian,exp,3,2,exp,no,3006,mixed,f,887,win,0,1241,0.6,20,0.4,50,LP-HP,f,2711,LP,win,12,20,LP,yes,-0.5,-0.5,-0.5,0
1,36,male,Indian,exp,3,4,catch,yes,1101,mixed,j,1024,loss,0,952,0.7,30,0.3,10,LP-HP,j,1335,HP,win,21,3,HP,yes,1.5,0.5,0.5,1
1,36,male,Indian,exp,3,6,exp,no,813,mixed,f,1455,win,0,1192,0.7,30,0.3,40,HP-LP,j,2007,LP,win,21,12,HP,no,0.5454545454545454,-0.5,-0.5,0
1,36,male,Indian,exp,3,8,exp,yes,1595,mixed,j,1303,loss,0,633,0.6,40,0.4,50,LP-HP,f,2031,LP,no-win,24,20,HP,no,0.18181818181818182,0.5,0.5,0
1,36,male,Indian,exp,3,10,catch,yes,1093,mixed,f,1759,win,0,1218,0.8,0,0.3,20,HP-LP,j,1519,LP,win,0,6,LP,yes,-2,-0.5,0.5,0
1,36,male,Indian,exp,3,12,exp,no,989,mixed,j,1400,loss,0,1361,0.7,10,0.3,30,HP-LP,f,1687,HP,win,7,9,LP,no,-0.25,0.5,-0.5,1
1,36,male,Indian,exp,3,14,exp,yes,1028,mixed,j,1159,loss,0,992,0.6,20,0.4,50,LP-HP,f,1455,LP,win,12,20,LP,yes,-0.5,0.5,0.5,0
1,36,male,Indian,exp,3,16,exp,no,1341,mixed,j,1127,win,0,977,0.8,10,0.2,20,LP-HP,j,1527,HP,win,8,4,HP,yes,0.6666666666666666,-0.5,-0.5,1
1,36,male,Indian,exp,3,18,exp,yes,877,mixed,f,1631,win,1,943,0.6,10,0.4,40,LP-HP,f,1623,LP,win,6,16,LP,yes,-0.9090909090909091,-0.5,0.5,0
1,36,male,Indian,exp,3,20,exp,no,1379,mixed,j,1095,loss,0,2016,0.6,20,0.4,50,LP-HP,j,1015,HP,win,12,20,LP,no,-0.5,0.5,-0.5,1
1,36,male,Indian,exp,3,22,exp,yes,1021,mixed,f,943,loss,1,801,0.7,20,0.3,30,HP-LP,f,1462,HP,win,14,9,HP,yes,0.43478260869565216,0.5,0.5,1
1,36,male,Indian,exp,3,24,catch,yes,1601,mixed,j,1399,win,0,1593,0.8,50,0.2,30,HP-LP,f,1166,HP,win,40,6,HP,yes,1.4782608695652173,-0.5,0.5,1
1,36,male,Indian,exp,3,26,exp,no,3533,mixed,f,1152,win,0,934,0.6,30,0.4,50,LP-HP,f,1847,LP,no-win,18,20,LP,yes,-0.10526315789473684,-0.5,-0.5,0
1,36,male,Indian,exp,3,28,catch,yes,1245,mixed,j,1183,loss,0,808,0.8,50,0.2,30,LP-HP,j,1967,HP,win,40,6,HP,yes,1.4782608695652173,0.5,0.5,1
1,36,male,Indian,exp,3,30,exp,no,1140,mixed,f,1344,loss,0,784,0.8,20,0.2,30,LP-HP,j,1111,HP,win,16,6,HP,yes,0.9090909090909091,0.5,-0.5,1
1,36,male,Indian,exp,3,32,exp,yes,821,mixed,f,1543,loss,0,561,0.6,40,0.4,50,HP-LP,f,1175,HP,no-win,24,20,HP,yes,0.18181818181818182,0.5,0.5,1
1,36,male,Indian,exp,3,34,exp,yes,860,mixed,j,1111,win,0,1009,0.6,40,0.4,50,HP-LP,j,1823,LP,win,24,20,HP,no,0.18181818181818182,-0.5,0.5,0
1,36,male,Indian,exp,3,36,exp,yes,1084,mixed,j,2086,win,0,641,0.7,20,0.3,30,HP-LP,f,1327,HP,win,14,9,HP,yes,0.43478260869565216,-0.5,0.5,1
1,36,male,Indian,exp,3,38,exp,yes,1939,mixed,j,1455,loss,0,2377,0.6,30,0.4,50,HP-LP,j,1607,LP,win,18,20,LP,yes,-0.10526315789473684,0.5,0.5,0
1,36,male,Indian,exp,3,40,exp,no,2197,mixed,f,1455,loss,0,1977,0.7,20,0.3,30,LP-HP,j,1670,HP,no-win,14,9,HP,yes,0.43478260869565216,0.5,-0.5,1
1,36,male,Indian,exp,3,42,exp,yes,1636,mixed,j,1111,win,0,1593,0.7,10,0.3,50,HP-LP,f,1599,HP,win,7,15,LP,no,-0.7272727272727273,-0.5,0.5,1
1,36,male,Indian,exp,3,44,catch,yes,1909,mixed,j,879,win,0,1609,0.8,40,0.2,20,LP-HP,j,959,HP,win,32,4,HP,yes,1.5555555555555556,-0.5,0.5,1
1,36,male,Indian,exp,3,46,exp,yes,1517,mixed,f,846,win,0,1228,0.6,20,0.4,50,LP-HP,j,1071,HP,no-win,12,20,LP,no,-0.5,-0.5,0.5,1
1,36,male,Indian,exp,3,48,exp,no,1709,mixed,f,2095,win,0,2057,0.8,10,0.2,20,HP-LP,f,1119,HP,win,8,4,HP,yes,0.6666666666666666,-0.5,-0.5,1
1,36,male,Indian,exp,3,50,exp,no,1643,mixed,j,4112,loss,0,4033,0.8,10,0.2,20,LP-HP,j,1518,HP,win,8,4,HP,yes,0.6666666666666666,0.5,-0.5,1
1,36,male,Indian,exp,3,52,catch,yes,2341,mixed,f,1032,loss,0,3601,0.7,0,0.4,30,HP-LP,j,2743,LP,no-win,0,12,LP,yes,-2,0.5,0.5,0
1,36,male,Indian,exp,4,2,catch,no,2317,mixed,f,759,win,0,712,0.7,30,0.3,10,LP-HP,j,1079,HP,win,21,3,HP,yes,1.5,-0.5,-0.5,1
1,36,male,Indian,exp,4,4,exp,yes,597,mixed,f,687,win,0,873,0.8,20,0.2,30,LP-HP,j,791,HP,no-win,16,6,HP,yes,0.9090909090909091,-0.5,0.5,1
1,36,male,Indian,exp,4,6,exp,no,916,mixed,f,712,loss,0,2177,0.7,10,0.3,50,HP-LP,f,1470,HP,no-win,7,15,LP,no,-0.7272727272727273,0.5,-0.5,1
1,36,male,Indian,exp,4,8,exp,yes,958,mixed,j,799,win,0,3106,0.6,20,0.4,50,HP-LP,j,1935,LP,no-win,12,20,LP,yes,-0.5,-0.5,0.5,0
1,36,male,Indian,exp,4,10,catch,no,2612,mixed,f,1095,loss,0,4407,0.7,30,0.3,10,HP-LP,f,1183,HP,win,21,3,HP,yes,1.5,0.5,-0.5,1
1,36,male,Indian,exp,4,12,exp,yes,2175,mixed,j,839,loss,0,681,0.7,10,0.3,50,HP-LP,f,951,HP,win,7,15,LP,no,-0.7272727272727273,0.5,0.5,1
1,36,male,Indian,exp,4,14,exp,no,2357,mixed,j,965,win,0,2313,0.7,10,0.3,50,LP-HP,j,958,HP,no-win,7,15,LP,no,-0.7272727272727273,-0.5,-0.5,1
1,36,male,Indian,exp,4,16,exp,yes,1285,mixed,f,807,win,0,841,0.7,30,0.3,40,HP-LP,f,959,HP,win,21,12,HP,yes,0.5454545454545454,-0.5,0.5,1
1,36,male,Indian,exp,4,18,exp,no,3061,mixed,j,750,win,0,1009,0.6,10,0.4,40,LP-HP,f,1519,LP,no-win,6,16,LP,yes,-0.9090909090909091,-0.5,-0.5,0
1,36,male,Indian,exp,4,20,exp,yes,1109,mixed,j,671,win,0,817,0.6,30,0.4,50,HP-LP,f,887,HP,no-win,18,20,LP,no,-0.10526315789473684,-0.5,0.5,1
1,36,male,Indian,exp,4,22,exp,no,748,mixed,j,736,win,0,1233,0.6,30,0.4,50,HP-LP,f,879,HP,no-win,18,20,LP,no,-0.10526315789473684,-0.5,-0.5,1
1,36,male,Indian,exp,4,24,exp,no,2590,mixed,j,783,loss,0,1713,0.7,30,0.3,40,HP-LP,f,775,HP,no-win,21,12,HP,yes,0.5454545454545454,0.5,-0.5,1
1,36,male,Indian,exp,4,26,exp,no,1661,mixed,j,703,loss,0,541,0.6,40,0.4,50,HP-LP,f,919,HP,win,24,20,HP,yes,0.18181818181818182,0.5,-0.5,1
1,36,male,Indian,exp,4,28,exp,yes,1118,mixed,j,607,loss,0,657,0.7,30,0.3,40,LP-HP,j,967,HP,win,21,12,HP,yes,0.5454545454545454,0.5,0.5,1
1,36,male,Indian,exp,4,30,catch,no,3222,mixed,f,863,loss,0,624,0.8,0,0.3,20,HP-LP,f,583,HP,win,0,6,LP,no,-2,0.5,-0.5,1
1,36,male,Indian,exp,4,32,catch,no,742,mixed,j,623,loss,0,1242,0.8,40,0.2,20,LP-HP,j,1064,HP,win,32,4,HP,yes,1.5555555555555556,0.5,-0.5,1
1,36,male,Indian,exp,4,34,exp,yes,1085,mixed,f,679,loss,0,674,0.7,10,0.3,30,HP-LP,f,910,HP,win,7,9,LP,no,-0.25,0.5,0.5,1
1,36,male,Indian,exp,4,36,exp,no,996,mixed,j,719,win,0,553,0.8,20,0.2,30,LP-HP,j,751,HP,win,16,6,HP,yes,0.9090909090909091,-0.5,-0.5,1
1,36,male,Indian,exp,4,38,exp,no,1093,mixed,f,936,loss,0,617,0.7,10,0.3,50,LP-HP,j,791,HP,win,7,15,LP,no,-0.7272727272727273,0.5,-0.5,1
1,36,male,Indian,exp,4,40,exp,yes,749,mixed,f,751,loss,0,848,0.7,10,0.3,50,LP-HP,j,751,HP,no-win,7,15,LP,no,-0.7272727272727273,0.5,0.5,1
1,36,male,Indian,exp,4,42,exp,yes,3492,mixed,f,583,loss,0,631,0.7,30,0.3,40,HP-LP,f,896,HP,win,21,12,HP,yes,0.5454545454545454,0.5,0.5,1
1,36,male,Indian,exp,4,44,catch,yes,1405,mixed,j,656,loss,0,489,0.8,40,0.2,20,HP-LP,f,671,HP,no-win,32,4,HP,yes,1.5555555555555556,0.5,0.5,1
1,36,male,Indian,exp,4,46,exp,yes,775,mixed,j,543,win,0,801,0.8,10,0.2,20,LP-HP,j,759,HP,win,8,4,HP,yes,0.6666666666666666,-0.5,0.5,1
1,36,male,Indian,exp,4,48,catch,yes,4294,mixed,f,687,win,0,861,0.7,30,0.3,10,HP-LP,f,993,HP,win,21,3,HP,yes,1.5,-0.5,0.5,1
1,36,male,Indian,exp,4,50,exp,no,884,mixed,j,623,win,0,592,0.7,30,0.3,40,LP-HP,j,663,HP,no-win,21,12,HP,yes,0.5454545454545454,-0.5,-0.5,1
1,36,male,Indian,exp,4,52,exp,yes,822,mixed,f,543,loss,0,561,0.7,10,0.3,30,LP-HP,j,615,HP,win,7,9,LP,no,-0.25,0.5,0.5,1
1,36,male,Indian,exp,5,2,exp,yes,1310,mixed,f,583,win,0,794,0.6,10,0.4,40,HP-LP,j,1336,LP,no-win,6,16,LP,yes,-0.9090909090909091,-0.5,0.5,0
1,36,male,Indian,exp,5,4,exp,no,622,mixed,f,582,win,0,1170,0.7,10,0.3,30,LP-HP,j,567,HP,win,7,9,LP,no,-0.25,-0.5,-0.5,1
1,36,male,Indian,exp,5,6,exp,no,805,mixed,f,935,win,0,90,0.7,10,0.3,50,HP-LP,f,663,HP,win,7,15,LP,no,-0.7272727272727273,-0.5,-0.5,1
1,36,male,Indian,exp,5,8,exp,yes,340,mixed,j,551,win,0,457,0.7,10,0.3,30,LP-HP,j,758,HP,win,7,9,LP,no,-0.25,-0.5,0.5,1
1,36,male,Indian,exp,5,10,exp,yes,1091,mixed,f,495,loss,0,605,0.6,30,0.4,50,LP-HP,j,559,HP,win,18,20,LP,no,-0.10526315789473684,0.5,0.5,1
1,36,male,Indian,exp,5,12,exp,no,2012,mixed,f,579,loss,0,465,0.8,10,0.2,20,HP-LP,f,1079,HP,no-win,8,4,HP,yes,0.6666666666666666,0.5,-0.5,1
1,36,male,Indian,exp,5,14,exp,no,3677,mixed,j,479,loss,0,826,0.6,40,0.4,50,LP-HP,j,718,HP,win,24,20,HP,yes,0.18181818181818182,0.5,-0.5,1
1,36,male,Indian,exp,5,16,exp,yes,1397,mixed,f,767,win,1,641,0.6,40,0.4,50,LP-HP,j,751,HP,win,24,20,HP,yes,0.18181818181818182,-0.5,0.5,1
1,36,male,Indian,exp,5,18,exp,yes,822,mixed,f,783,loss,0,537,0.8,20,0.2,30,LP-HP,j,532,HP,win,16,6,HP,yes,0.9090909090909091,0.5,0.5,1
1,36,male,Indian,exp,5,20,exp,yes,1045,mixed,f,599,loss,0,473,0.7,20,0.3,30,LP-HP,j,446,HP,win,14,9,HP,yes,0.43478260869565216,0.5,0.5,1
1,36,male,Indian,exp,5,22,exp,yes,1061,mixed,f,454,loss,0,58,0.6,10,0.4,40,HP-LP,j,1439,LP,win,6,16,LP,yes,-0.9090909090909091,0.5,0.5,0
1,36,male,Indian,exp,5,24,exp,yes,931,mixed,f,527,loss,0,450,0.6,20,0.4,50,HP-LP,j,1440,LP,no-win,12,20,LP,yes,-0.5,0.5,0.5,0
1,36,male,Indian,exp,5,26,exp,no,669,mixed,f,543,loss,0,457,0.6,10,0.4,40,LP-HP,j,463,HP,win,6,16,LP,no,-0.9090909090909091,0.5,-0.5,1
1,36,male,Indian,exp,5,28,exp,yes,1469,mixed,f,551,win,1,887,0.7,30,0.3,40,LP-HP,j,615,HP,win,21,12,HP,yes,0.5454545454545454,-0.5,0.5,1
1,36,male,Indian,exp,5,30,exp,no,800,mixed,f,575,loss,0,514,0.6,20,0.4,50,HP-LP,j,471,LP,no-win,12,20,LP,yes,-0.5,0.5,-0.5,0
1,36,male,Indian,exp,5,32,exp,no,2662,mixed,j,1141,win,0,2072,0.8,20,0.2,30,HP-LP,f,527,HP,win,16,6,HP,yes,0.9090909090909091,-0.5,-0.5,1
1,36,male,Indian,exp,5,34,catch,yes,789,mixed,j,831,win,1,1625,0.6,0,0.2,40,LP-HP,j,663,HP,win,0,8,LP,no,-2,-0.5,0.5,1
1,36,male,Indian,exp,5,36,catch,no,700,mixed,f,727,loss,0,2554,0.7,0,0.4,30,LP-HP,j,943,HP,win,0,12,LP,no,-2,0.5,-0.5,1
1,36,male,Indian,exp,5,38,catch,no,718,mixed,f,647,win,0,1025,0.6,0,0.2,40,HP-LP,f,888,HP,no-win,0,8,LP,no,-2,-0.5,-0.5,1
1,36,male,Indian,exp,5,40,exp,no,740,mixed,j,568,win,0,721,0.6,40,0.4,50,HP-LP,j,1231,LP,no-win,24,20,HP,no,0.18181818181818182,-0.5,-0.5,0
1,36,male,Indian,exp,5,42,catch,no,588,mixed,f,640,loss,0,848,0.8,50,0.2,30,HP-LP,f,1463,HP,win,40,6,HP,yes,1.4782608695652173,0.5,-0.5,1
1,36,male,Indian,exp,5,44,catch,yes,1383,mixed,j,693,loss,0,578,0.8,0,0.3,20,LP-HP,f,439,LP,no-win,0,6,LP,yes,-2,0.5,0.5,0
1,36,male,Indian,exp,5,46,exp,no,682,mixed,j,728,win,0,738,0.6,20,0.4,50,HP-LP,f,783,HP,win,12,20,LP,no,-0.5,-0.5,-0.5,1
1,36,male,Indian,exp,5,48,exp,no,580,mixed,j,631,win,0,753,0.7,20,0.3,30,LP-HP,j,599,HP,no-win,14,9,HP,yes,0.43478260869565216,-0.5,-0.5,1
1,36,male,Indian,exp,5,50,catch,no,1038,mixed,f,479,win,0,977,0.8,50,0.2,30,LP-HP,j,872,HP,no-win,40,6,HP,yes,1.4782608695652173,-0.5,-0.5,1
1,36,male,Indian,exp,5,52,exp,yes,309,mixed,j,767,win,1,753,0.7,20,0.3,30,LP-HP,j,486,HP,no-win,14,9,HP,yes,0.43478260869565216,-0.5,0.5,1
1,36,male,Indian,exp,6,2,exp,no,1133,mixed,f,599,loss,0,934,0.6,30,0.4,50,HP-LP,j,1230,LP,win,18,20,LP,yes,-0.10526315789473684,0.5,-0.5,0
1,36,male,Indian,exp,6,4,exp,no,739,mixed,f,615,loss,0,497,0.6,30,0.4,50,LP-HP,j,414,HP,no-win,18,20,LP,no,-0.10526315789473684,0.5,-0.5,1
1,36,male,Indian,exp,6,6,exp,yes,602,mixed,f,470,loss,1,606,0.8,20,0.2,30,HP-LP,f,862,HP,win,16,6,HP,yes,0.9090909090909091,0.5,0.5,1
1,36,male,Indian,exp,6,8,catch,no,957,mixed,j,615,loss,0,377,0.6,0,0.2,40,LP-HP,j,2040,HP,no-win,0,8,LP,no,-2,0.5,-0.5,1
1,36,male,Indian,exp,6,10,exp,yes,599,mixed,f,822,win,1,548,0.8,20,0.2,30,HP-LP,f,1130,HP,no-win,16,6,HP,yes,0.9090909090909091,-0.5,0.5,1
1,36,male,Indian,exp,6,12,catch,yes,521,mixed,j,679,loss,1,561,0.6,0,0.2,40,HP-LP,j,1404,LP,no-win,0,8,LP,yes,-2,0.5,0.5,0
1,36,male,Indian,exp,6,14,exp,yes,529,mixed,f,511,win,1,545,0.7,10,0.3,30,HP-LP,f,1134,HP,win,7,9,LP,no,-0.25,-0.5,0.5,1
1,36,male,Indian,exp,6,16,exp,no,419,mixed,j,759,win,0,544,0.6,10,0.4,40,HP-LP,j,1695,LP,win,6,16,LP,yes,-0.9090909090909091,-0.5,-0.5,0
1,36,male,Indian,exp,6,18,catch,yes,468,mixed,f,583,win,0,681,0.7,0,0.4,30,LP-HP,f,1110,LP,win,0,12,LP,yes,-2,-0.5,0.5,0
1,36,male,Indian,exp,6,20,catch,no,431,mixed,f,663,win,0,2001,0.7,0,0.4,30,HP-LP,j,758,LP,no-win,0,12,LP,yes,-2,-0.5,-0.5,0
1,36,male,Indian,exp,6,22,catch,no,603,mixed,j,751,win,0,1193,0.8,40,0.2,20,HP-LP,f,312,HP,win,32,4,HP,yes,1.5555555555555556,-0.5,-0.5,1
1,36,male,Indian,exp,6,24,exp,yes,326,mixed,j,656,loss,1,593,0.8,10,0.2,20,HP-LP,f,495,HP,win,8,4,HP,yes,0.6666666666666666,0.5,0.5,1
1,36,male,Indian,exp,6,26,exp,no,422,mixed,j,567,loss,0,690,0.6,10,0.4,40,HP-LP,f,350,HP,win,6,16,LP,no,-0.9090909090909091,0.5,-0.5,1
1,36,male,Indian,exp,6,28,exp,yes,304,mixed,j,597,win,1,552,0.8,10,0.2,20,HP-LP,f,1590,HP,win,8,4,HP,yes,0.6666666666666666,-0.5,0.5,1
1,36,male,Indian,exp,6,30,exp,no,949,mixed,j,607,win,0,2290,0.6,40,0.4,50,LP-HP,f,1759,LP,no-win,24,20,HP,no,0.18181818181818182,-0.5,-0.5,0
1,36,male,Indian,exp,6,32,exp,no,436,mixed,j,620,loss,0,881,0.7,10,0.3,30,LP-HP,f,1880,LP,no-win,7,9,LP,yes,-0.25,0.5,-0.5,0
1,36,male,Indian,exp,6,34,exp,yes,398,mixed,j,647,win,0,510,0.7,10,0.3,50,LP-HP,f,1583,LP,no-win,7,15,LP,yes,-0.7272727272727273,-0.5,0.5,0
1,36,male,Indian,exp,6,36,exp,yes,1382,mixed,j,759,loss,1,703,0.6,10,0.4,40,LP-HP,f,871,LP,win,6,16,LP,yes,-0.9090909090909091,0.5,0.5,0
1,36,male,Indian,exp,6,38,exp,no,965,mixed,j,720,loss,0,665,0.8,20,0.2,30,HP-LP,f,751,HP,win,16,6,HP,yes,0.9090909090909091,0.5,-0.5,1
1,36,male,Indian,exp,6,40,exp,no,437,mixed,j,617,loss,0,802,0.7,30,0.3,40,LP-HP,j,471,HP,win,21,12,HP,yes,0.5454545454545454,0.5,-0.5,1
1,36,male,Indian,exp,6,42,exp,yes,1364,mixed,j,544,win,1,759,0.6,30,0.4,50,LP-HP,f,783,LP,win,18,20,LP,yes,-0.10526315789473684,-0.5,0.5,0
1,36,male,Indian,exp,6,44,exp,no,532,mixed,j,494,win,0,466,0.7,10,0.3,30,HP-LP,j,1087,LP,no-win,7,9,LP,yes,-0.25,-0.5,-0.5,0
1,36,male,Indian,exp,6,46,exp,yes,1102,mixed,f,639,loss,0,682,0.8,10,0.2,20,LP-HP,j,904,HP,win,8,4,HP,yes,0.6666666666666666,0.5,0.5,1
1,36,male,Indian,exp,6,48,catch,no,775,mixed,f,687,win,0,1089,0.8,0,0.3,20,LP-HP,j,583,HP,win,0,6,LP,no,-2,-0.5,-0.5,1
1,36,male,Indian,exp,6,50,exp,no,942,mixed,f,495,loss,0,4827,0.7,20,0.3,30,HP-LP,f,1174,HP,win,14,9,HP,yes,0.43478260869565216,0.5,-0.5,1
1,36,male,Indian,exp,6,52,exp,no,856,mixed,j,758,win,0,1042,0.7,20,0.3,30,HP-LP,f,607,HP,win,14,9,HP,yes,0.43478260869565216,-0.5,-0.5,1
10,39,male,ESPAÑOLA,practice_game1,1,1,practice,na,4206,mixed,j,1287,win,0,0,0,0,0,0,na,na,0,na,na,0,0,LP,no,NA,-0.5,-0.5,0
10,39,male,ESPAÑOLA,practice_game1,1,2,practice,na,2836,mixed,j,1191,loss,0,0,0,0,0,0,na,na,0,na,na,0,0,LP,no,NA,0.5,-0.5,0
10,39,male,ESPAÑOLA,practice_game1,1,3,practice,na,1582,mixed,j,4176,win,0,0,0,0,0,0,na,na,0,na,na,0,0,LP,no,NA,-0.5,-0.5,0
10,39,male,ESPAÑOLA,practice_game1,1,4,practice,na,354075,mixed,f,2119,loss,0,0,0,0,0,0,na,na,0,na,na,0,0,LP,no,NA,0.5,-0.5,0
10,39,male,ESPAÑOLA,practice_game2,2,1,practice,na,0,na,na,0,na,0,1442,0.8,20,0.2,30,LP-HP,j,895,HP,win,16,6,HP,yes,0.9090909090909091,-0.5,-0.5,1
10,39,male,ESPAÑOLA,practice_game2,2,2,practice,na,0,na,na,0,na,0,2456,0.8,10,0.2,20,HP-LP,f,1751,HP,win,8,4,HP,yes,0.6666666666666666,-0.5,-0.5,1
10,39,male,ESPAÑOLA,practice_game2,2,3,practice,na,0,na,na,0,na,0,2078,0.7,10,0.3,50,HP-LP,j,736,LP,win,7,15,LP,yes,-0.7272727272727273,-0.5,-0.5,0
10,39,male,ESPAÑOLA,practice_game2,2,4,practice,na,0,na,na,0,na,0,2057,0.6,10,0.4,40,LP-HP,f,943,LP,no-win,6,16,LP,yes,-0.9090909090909091,-0.5,-0.5,0
10,39,male,ESPAÑOLA,practice_game2,2,5,practice,na,0,na,na,0,na,0,1177,0.8,50,0.4,20,HP-LP,f,1407,HP,win,40,8,HP,yes,1.3333333333333333,-0.5,-0.5,1
10,39,male,ESPAÑOLA,exp,3,2,catch,yes,2111,mixed,j,1192,win,1,1575,0.6,0,0.2,40,HP-LP,j,1064,LP,no-win,0,8,LP,yes,-2,-0.5,0.5,0
10,39,male,ESPAÑOLA,exp,3,4,exp,yes,166,mixed,j,944,win,2,865,0.6,20,0.4,50,HP-LP,j,1095,LP,win,12,20,LP,yes,-0.5,-0.5,0.5,0
10,39,male,ESPAÑOLA,exp,3,6,exp,yes,2234,mixed,j,1103,loss,7,984,0.8,10,0.2,20,HP-LP,f,1791,HP,win,8,4,HP,yes,0.6666666666666666,0.5,0.5,1
10,39,male,ESPAÑOLA,exp,3,8,exp,yes,1392,mixed,f,1151,loss,3,342,0.7,20,0.3,30,HP-LP,f,1903,HP,win,14,9,HP,yes,0.43478260869565216,0.5,0.5,1
10,39,male,ESPAÑOLA,exp,3,10,exp,yes,115,mixed,j,935,win,8,1047,0.7,10,0.3,50,LP-HP,f,1128,LP,win,7,15,LP,yes,-0.7272727272727273,-0.5,0.5,0
10,39,male,ESPAÑOLA,exp,3,12,exp,yes,86,mixed,j,608,win,8,4645,0.6,20,0.4,50,LP-HP,f,856,LP,no-win,12,20,LP,yes,-0.5,-0.5,0.5,0
10,39,male,ESPAÑOLA,exp,3,14,exp,yes,9327,mixed,f,456,loss,2,117317,0.7,10,0.3,50,LP-HP,j,1591,HP,no-win,7,15,LP,no,-0.7272727272727273,0.5,0.5,1
10,39,male,ESPAÑOLA,exp,3,16,catch,no,1856,mixed,j,656,loss,1,991,0.8,0,0.3,20,HP-LP,f,2127,HP,win,0,6,LP,no,-2,0.5,-0.5,1
10,39,male,ESPAÑOLA,exp,3,18,catch,no,902,mixed,f,536,win,1,472,0.7,0,0.4,30,HP-LP,f,1799,HP,win,0,12,LP,no,-2,-0.5,-0.5,1
10,39,male,ESPAÑOLA,exp,3,20,catch,yes,591,mixed,j,912,win,3,504,0.7,30,0.3,10,LP-HP,j,2607,HP,win,21,3,HP,yes,1.5,-0.5,0.5,1
10,39,male,ESPAÑOLA,exp,3,22,catch,no,1935,mixed,f,503,win,0,722,0.8,50,0.2,30,LP-HP,j,1623,HP,win,40,6,HP,yes,1.4782608695652173,-0.5,-0.5,1
10,39,male,ESPAÑOLA,exp,3,24,exp,yes,474,mixed,f,672,win,6,1087,0.7,30,0.3,40,LP-HP,j,2064,HP,win,21,12,HP,yes,0.5454545454545454,-0.5,0.5,1
10,39,male,ESPAÑOLA,exp,3,26,exp,yes,294,mixed,f,600,loss,7,251,0.6,20,0.4,50,HP-LP,f,1800,HP,win,12,20,LP,no,-0.5,0.5,0.5,1
10,39,male,ESPAÑOLA,exp,3,28,exp,no,2775,mixed,f,383,loss,1,2098,0.7,10,0.3,50,HP-LP,f,1567,HP,win,7,15,LP,no,-0.7272727272727273,0.5,-0.5,1
10,39,male,ESPAÑOLA,exp,3,30,exp,no,1719,mixed,f,528,win,0,1088,0.8,20,0.2,30,HP-LP,j,487,LP,no-win,16,6,HP,no,0.9090909090909091,-0.5,-0.5,0
10,39,male,ESPAÑOLA,exp,3,32,exp,yes,45,mixed,f,752,win,1,207,0.8,20,0.2,30,LP-HP,j,1440,HP,win,16,6,HP,yes,0.9090909090909091,-0.5,0.5,1
10,39,male,ESPAÑOLA,exp,3,34,exp,yes,191,mixed,f,872,loss,7,1671,0.6,30,0.4,50,HP-LP,f,1647,HP,no-win,18,20,LP,no,-0.10526315789473684,0.5,0.5,1
10,39,male,ESPAÑOLA,exp,3,36,exp,yes,1414,mixed,j,888,loss,4,561,0.7,10,0.3,30,LP-HP,j,1631,HP,win,7,9,LP,no,-0.25,0.5,0.5,1
10,39,male,ESPAÑOLA,exp,3,38,exp,no,520,mixed,f,335,loss,0,976,0.7,10,0.3,30,LP-HP,j,1567,HP,win,7,9,LP,no,-0.25,0.5,-0.5,1
