parameter,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS,sim
Intercept,1.778039137,0.12842168454434902,1.5286992499999998,2.0288204999999992,1.0004592077195302,3739.1281157668454,6946.150818592059,43
EV_ratio,2.378089112,0.17836951606324017,2.0303897500000003,2.7296905000000002,1.0003182628280134,7331.943201914208,11869.907329050277,43
game1_outcome_num,0.006856048378941,0.08015886522079196,-0.15141317499999996,0.1630947999999996,1.000347527188271,28380.87733984807,16622.103231863275,43
delay_num,-0.1239021633803135,0.0797305275263642,-0.282540875,0.030869819999999736,1.0000672189897726,31517.716388926816,16550.96284955201,43
EV_ratio:game1_outcome_num,0.23795461805622,0.14168767091934714,-0.04127228749999996,0.5150421249999997,1.0001396758089343,30240.331688563652,16778.348361577715,43
EV_ratio:delay_num,0.4268758923435,0.14140186516294728,0.15029700000000012,0.7058123499999998,1.0001698786123525,30400.107477021083,16350.39012316156,43
game1_outcome_num:delay_num,0.0462814853612855,0.16258307162650765,-0.27538979999999996,0.3643935499999996,1.000180935825731,27234.737682596682,15489.831919339103,43
EV_ratio:game1_outcome_num:delay_num,-0.054360159015155,0.2731124017440073,-0.5975475,0.4758065999999992,0.9999988339611593,29298.74150492927,16603.14593033674,43
