parameter,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS,sim
Intercept,1.4920865565,0.1173126136828592,1.2624505000000001,1.7229824999999996,1.000399948620256,3491.117618784217,6534.606227112937,41
EV_ratio,1.9307594649,0.19472173375042937,1.55032325,2.3109107499999997,1.0005575921059848,5013.215623694089,8800.1612839922709,41
game1_outcome_num,0.10147273352756,0.07306555089605163,-0.04081092249999999,0.247731,1.0000347421894673,28778.004046702565,15222.874056255103,41
delay_num,-0.0332934379279085,0.08245692024426421,-0.1939631,0.12957004999999971,1.0004183809102245,19825.95118684405,16230.719320503422,41
EV_ratio:game1_outcome_num,0.36992429638885,0.14330014984220205,0.08391834250000015,0.6449680749999999,1.0000240891627372,21774.362982387847,15587.47422225765,41
EV_ratio:delay_num,0.36881985117985,0.1431894130705307,0.08217899500000027,0.6424878999999997,1.0002553740331737,17129.749950370864,15637.008910850518,41
game1_outcome_num:delay_num,-0.097910305972726,0.1540733318246796,-0.40370239999999996,0.20084409999999972,1.0006882021850796,24082.77153572748,16269.925575617353,41
EV_ratio:game1_outcome_num:delay_num,0.6784101485495,0.2489386731484851,0.18736030000000006,1.1713504999999997,1.0001250498446475,23650.319856507023,16129.127233972653,41
