parameter,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS,sim
Intercept,1.723317365,0.1312702206653834,1.4678589999999998,1.9803929999999998,1.00053772398557,3319.5007179098557,6086.483036425595,72
EV_ratio,2.63876283,0.2127738016803412,2.2224972500000004,3.06172075,1.000408069337203,5597.412800716238,9557.09726413589,72
game1_outcome_num,0.01019808756811,0.07850312573950878,-0.14406854999999996,0.16176007499999948,1.0001736551175195,26223.382137601704,15482.805389502859,72
delay_num,-0.124314252973305,0.08418502590399721,-0.293602125,0.03874953999999998,0.9999558175627973,20384.84414158506,15046.884728534133,72
EV_ratio:game1_outcome_num,0.29415215379401,0.1482792856010241,0.00345237150000002,0.5800820749999993,1.0006904358047624,26283.472961407184,16009.91475305281,72
EV_ratio:delay_num,0.5672454459915,0.157649311025278,0.24762725000000002,0.8691652499999998,1.0000026692569297,18064.20246301051,15240.320296376203,72
game1_outcome_num:delay_num,-0.1443706524710385,0.16271349709091332,-0.46001214999999995,0.17545284999999983,1.000115953910072,26970.133162672973,16720.202182628964,72
EV_ratio:game1_outcome_num:delay_num,0.15213695815931,0.2737047337320025,-0.387745225,0.6832946249999999,1.0002444029462376,29549.204427210076,16108.004224717297,72
